person_id;household_id;activity_index;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
366180;366180;0;-1;0;home;;58216.0;True;False
366180;366180;1;0;1;shop;59116.0;60016.0;False;False
366180;366180;2;1;-1;home;60916.0;;False;True
366259;366259;0;-1;0;home;;58324.0;True;False
366259;366259;1;0;1;leisure;58504.0;58624.0;False;False
366259;366259;2;1;2;leisure;58804.0;59344.0;False;False
366259;366259;3;2;-1;home;59524.0;;False;True
366274;366274;0;-1;0;home;;39265.0;True;False
366274;366274;1;0;1;leisure;40885.0;60685.0;False;False
366274;366274;2;1;-1;home;62185.0;;False;True
366329;366329;0;-1;0;home;;61811.0;True;False
366329;366329;1;0;1;other;65411.0;69911.0;False;False
366329;366329;2;1;2;other;70511.0;80711.0;False;False
366329;366329;3;2;3;home;81311.0;81611.0;False;False
366329;366329;4;3;-1;home;85511.0;;False;True
366343;366343;0;-1;0;home;;35389.0;True;False
366343;366343;1;0;1;leisure;41689.0;49789.0;False;False
366343;366343;2;1;2;leisure;53389.0;56989.0;False;False
366343;366343;3;2;-1;home;58789.0;;False;True
366363;366363;0;-1;0;home;;28934.0;True;False
366363;366363;1;0;1;education;29834.0;33434.0;False;False
366363;366363;2;1;2;leisure;35234.0;42434.0;False;False
366363;366363;3;2;3;other;44234.0;45134.0;False;False
366363;366363;4;3;4;home;46034.0;49634.0;False;False
366363;366363;5;4;5;leisure;51134.0;58634.0;False;False
366363;366363;6;5;6;shop;59834.0;63134.0;False;False
366363;366363;7;6;7;shop;63734.0;68234.0;False;False
366363;366363;8;7;-1;home;70034.0;;False;True
366395;366395;0;-1;0;home;;42025.0;True;False
366395;366395;1;0;1;leisure;44125.0;53725.0;False;False
366395;366395;2;1;2;home;55825.0;56725.0;False;False
366395;366395;3;2;3;other;57805.0;61825.0;False;False
366395;366395;4;3;4;home;62785.0;71425.0;False;False
366395;366395;5;4;5;leisure;71725.0;75625.0;False;False
366395;366395;6;5;-1;home;75985.0;;False;True
366400;366400;0;-1;0;home;;32257.0;True;False
366400;366400;1;0;1;other;33577.0;33697.0;False;False
366400;366400;2;1;2;shop;35017.0;37477.0;False;False
366400;366400;3;2;3;home;38857.0;81097.0;False;False
366400;366400;4;3;4;other;82057.0;82117.0;False;False
366400;366400;5;4;-1;home;82897.0;;False;True
366406;366406;0;-1;0;home;;32330.0;True;False
366406;366406;1;0;1;leisure;40130.0;50930.0;False;False
366406;366406;2;1;2;shop;51350.0;58610.0;False;False
366406;366406;3;2;3;home;59090.0;62930.0;False;False
366406;366406;4;3;4;leisure;63530.0;63530.0;False;False
366406;366406;5;4;-1;home;64130.0;;False;True
366411;366411;0;-1;0;home;;31950.0;True;False
366411;366411;1;0;1;other;32550.0;34650.0;False;False
366411;366411;2;1;2;other;36150.0;36450.0;False;False
366411;366411;3;2;3;home;37950.0;61350.0;False;False
366411;366411;4;3;4;other;63750.0;64350.0;False;False
366411;366411;5;4;-1;home;65850.0;;False;True
366434;366434;0;-1;0;home;;35715.0;True;False
366434;366434;1;0;1;other;36315.0;42915.0;False;False
366434;366434;2;1;-1;home;43515.0;;False;True
366448;366448;0;-1;0;home;;36535.0;True;False
366448;366448;1;0;1;shop;36835.0;39235.0;False;False
366448;366448;2;1;-1;home;39535.0;;False;True
366454;366454;0;-1;0;home;;34440.0;True;False
366454;366454;1;0;1;shop;34740.0;35340.0;False;False
366454;366454;2;1;-1;home;35640.0;;False;True
366483;366483;0;-1;0;home;;30724.0;True;False
366483;366483;1;0;1;leisure;31924.0;37924.0;False;False
366483;366483;2;1;2;home;39124.0;48724.0;False;False
366483;366483;3;2;3;shop;49324.0;49624.0;False;False
366483;366483;4;3;4;leisure;50524.0;60424.0;False;False
366483;366483;5;4;5;home;61324.0;68524.0;False;False
366483;366483;6;5;6;leisure;69124.0;78724.0;False;False
366483;366483;7;6;-1;home;79324.0;;False;True
366530;366530;0;-1;0;home;;58754.0;True;False
366530;366530;1;0;1;other;59054.0;70454.0;False;False
366530;366530;2;1;-1;home;70754.0;;False;True
366541;366541;0;-1;0;home;;49359.0;True;False
366541;366541;1;0;1;shop;50259.0;51759.0;False;False
366541;366541;2;1;-1;home;52599.0;;False;True
366550;366550;0;-1;0;home;;27584.0;True;False
366550;366550;1;0;1;education;28184.0;31484.0;False;False
366550;366550;2;1;2;shop;31784.0;33584.0;False;False
366550;366550;3;2;3;home;33884.0;62684.0;False;False
366550;366550;4;3;4;other;63584.0;65684.0;False;False
366550;366550;5;4;5;home;66884.0;71984.0;False;False
366550;366550;6;5;6;education;72284.0;79484.0;False;False
366550;366550;7;6;-1;home;79784.0;;False;True
366570;366570;0;-1;0;home;;35923.0;True;False
366570;366570;1;0;1;shop;36223.0;36283.0;False;False
366570;366570;2;1;2;home;36643.0;57523.0;False;False
366570;366570;3;2;3;leisure;58123.0;62923.0;False;False
366570;366570;4;3;4;home;63523.0;64723.0;False;False
366570;366570;5;4;5;leisure;65323.0;79123.0;False;False
366570;366570;6;5;-1;home;79723.0;;False;True
366613;366613;0;-1;0;home;;58167.0;True;False
366613;366613;1;0;1;leisure;59967.0;71967.0;False;False
366613;366613;2;1;-1;home;73767.0;;False;True
366617;366617;0;-1;0;home;;34836.0;True;False
366617;366617;1;0;1;other;35736.0;38436.0;False;False
366617;366617;2;1;-1;home;39036.0;;False;True
366620;366620;0;-1;0;home;;48965.0;True;False
366620;366620;1;0;1;leisure;50765.0;64265.0;False;False
366620;366620;2;1;-1;home;65765.0;;False;True
366637;366637;0;-1;0;home;;56313.0;True;False
366637;366637;1;0;1;other;56913.0;57213.0;False;False
366637;366637;2;1;-1;home;57813.0;;False;True
366658;366658;0;-1;0;home;;36706.0;True;False
366658;366658;1;0;1;shop;37006.0;37606.0;False;False
366658;366658;2;1;-1;home;37906.0;;False;True
366664;366664;0;-1;0;home;;38695.0;True;False
366664;366664;1;0;1;shop;38995.0;42595.0;False;False
366664;366664;2;1;2;home;43195.0;54895.0;False;False
366664;366664;3;2;3;leisure;55495.0;67495.0;False;False
366664;366664;4;3;-1;home;68395.0;;False;True
366691;366691;0;-1;0;home;;23822.0;True;False
366691;366691;1;0;1;work;24422.0;28622.0;False;False
366691;366691;2;1;2;home;29222.0;32222.0;False;False
366691;366691;3;2;3;shop;33122.0;35822.0;False;False
366691;366691;4;3;-1;home;36422.0;;False;True
366698;366698;0;-1;0;home;;37417.0;True;False
366698;366698;1;0;1;leisure;38317.0;42817.0;False;False
366698;366698;2;1;-1;home;43717.0;;False;True
366729;366729;0;-1;0;home;;30455.0;True;False
366729;366729;1;0;1;shop;30755.0;31055.0;False;False
366729;366729;2;1;2;home;31355.0;35855.0;False;False
366729;366729;3;2;3;leisure;36455.0;40355.0;False;False
366729;366729;4;3;-1;home;40955.0;;False;True
366787;366787;0;-1;0;home;;56438.0;True;False
366787;366787;1;0;1;leisure;57038.0;60038.0;False;False
366787;366787;2;1;-1;home;60638.0;;False;True
366791;366791;0;-1;0;home;;59296.0;True;False
366791;366791;1;0;1;shop;61096.0;61696.0;False;False
366791;366791;2;1;2;shop;62296.0;68296.0;False;False
366791;366791;3;2;-1;home;70096.0;;False;True
366851;366851;0;-1;0;leisure;;36726.0;True;False
366851;366851;1;0;1;shop;37026.0;39426.0;False;False
366851;366851;2;1;2;home;39726.0;56226.0;False;False
366851;366851;3;2;3;other;57006.0;58026.0;False;False
366851;366851;4;3;4;home;59046.0;62226.0;False;False
366851;366851;5;4;5;other;62646.0;62706.0;False;False
366851;366851;6;5;6;home;63546.0;65226.0;False;False
366851;366851;7;6;7;other;65526.0;66126.0;False;False
366851;366851;8;7;8;other;67026.0;67626.0;False;False
366851;366851;9;8;-1;home;68826.0;;False;True
366866;366866;0;-1;0;home;;31483.0;True;False
366866;366866;1;0;1;leisure;32383.0;32383.0;False;False
366866;366866;2;1;-1;home;33283.0;;False;True
366882;366882;0;-1;0;home;;39739.0;True;False
366882;366882;1;0;1;other;40339.0;40639.0;False;False
366882;366882;2;1;2;home;41239.0;51439.0;False;False
366882;366882;3;2;3;other;53239.0;59539.0;False;False
366882;366882;4;3;4;shop;60439.0;64939.0;False;False
366882;366882;5;4;5;home;65839.0;67639.0;False;False
366882;366882;6;5;6;leisure;67939.0;69139.0;False;False
366882;366882;7;6;-1;home;69439.0;;False;True
366922;366922;0;-1;0;home;;31361.0;True;False
366922;366922;1;0;1;shop;32561.0;36761.0;False;False
366922;366922;2;1;-1;home;37961.0;;False;True
366923;366923;0;-1;0;home;;50838.0;True;False
366923;366923;1;0;1;shop;51738.0;56238.0;False;False
366923;366923;2;1;-1;home;57438.0;;False;True
366926;366926;0;-1;0;home;;36589.0;True;False
366926;366926;1;0;1;leisure;36889.0;38869.0;False;False
366926;366926;2;1;2;home;38989.0;45709.0;False;False
366926;366926;3;2;3;shop;46669.0;48109.0;False;False
366926;366926;4;3;4;leisure;50209.0;61009.0;False;False
366926;366926;5;4;5;leisure;62989.0;64009.0;False;False
366926;366926;6;5;6;home;65269.0;69589.0;False;False
366926;366926;7;6;7;leisure;69889.0;74089.0;False;False
366926;366926;8;7;-1;home;74389.0;;False;True
366930;366930;0;-1;0;home;;36641.0;True;False
366930;366930;1;0;1;leisure;38441.0;52841.0;False;False
366930;366930;2;1;-1;home;54641.0;;False;True
366942;366942;0;-1;0;home;;29131.0;True;False
366942;366942;1;0;1;other;30031.0;30331.0;False;False
366942;366942;2;1;2;home;31231.0;39931.0;False;False
366942;366942;3;2;3;other;40531.0;41431.0;False;False
366942;366942;4;3;4;home;42031.0;47431.0;False;False
366942;366942;5;4;5;other;48031.0;48631.0;False;False
366942;366942;6;5;6;home;49231.0;58531.0;False;False
366942;366942;7;6;7;other;59131.0;59431.0;False;False
366942;366942;8;7;-1;home;60031.0;;False;True
366986;366986;0;-1;0;home;;51489.0;True;False
366986;366986;1;0;1;shop;51789.0;58389.0;False;False
366986;366986;2;1;-1;home;58689.0;;False;True
367026;367026;0;-1;0;home;;24315.0;True;False
367026;367026;1;0;1;leisure;25215.0;38715.0;False;False
367026;367026;2;1;2;other;39315.0;39615.0;False;False
367026;367026;3;2;3;shop;40215.0;41715.0;False;False
367026;367026;4;3;4;home;42315.0;51315.0;False;False
367026;367026;5;4;5;leisure;51615.0;57015.0;False;False
367026;367026;6;5;-1;home;57315.0;;False;True
367044;367044;0;-1;0;home;;30781.0;True;False
367044;367044;1;0;1;leisure;32281.0;37081.0;False;False
367044;367044;2;1;-1;home;37981.0;;False;True
367060;367060;0;-1;0;home;;58642.0;True;False
367060;367060;1;0;1;shop;60442.0;61042.0;False;False
367060;367060;2;1;2;shop;61642.0;67642.0;False;False
367060;367060;3;2;-1;home;69442.0;;False;True
367103;367103;0;-1;0;home;;33022.0;True;False
367103;367103;1;0;1;leisure;33922.0;37522.0;False;False
367103;367103;2;1;2;home;38422.0;46522.0;False;False
367103;367103;3;2;3;leisure;47422.0;53722.0;False;False
367103;367103;4;3;-1;home;54622.0;;False;True
367194;367194;0;-1;0;home;;35932.0;True;False
367194;367194;1;0;1;shop;37132.0;37732.0;False;False
367194;367194;2;1;-1;home;38332.0;;False;True
367211;367211;0;-1;0;home;;42589.0;True;False
367211;367211;1;0;1;shop;43009.0;43789.0;False;False
367211;367211;2;1;2;home;44389.0;62389.0;False;False
367211;367211;3;2;3;leisure;62989.0;63289.0;False;False
367211;367211;4;3;4;leisure;63889.0;68989.0;False;False
367211;367211;5;4;-1;home;69589.0;;False;True
367268;367268;0;-1;0;home;;51602.0;True;False
367268;367268;1;0;1;other;52382.0;56102.0;False;False
367268;367268;2;1;-1;home;57002.0;;False;True
367284;367284;0;-1;0;home;;29488.0;True;False
367284;367284;1;0;1;shop;31588.0;35488.0;False;False
367284;367284;2;1;-1;home;37288.0;;False;True
367288;367288;0;-1;0;home;;33135.0;True;False
367288;367288;1;0;1;leisure;33435.0;35835.0;False;False
367288;367288;2;1;-1;home;36135.0;;False;True
367304;367304;0;-1;0;home;;47649.0;True;False
367304;367304;1;0;1;leisure;49449.0;69249.0;False;False
367304;367304;2;1;-1;home;71049.0;;False;True
367325;367325;0;-1;0;home;;29579.0;True;False
367325;367325;1;0;1;other;32579.0;37979.0;False;False
367325;367325;2;1;2;home;40679.0;58979.0;False;False
367325;367325;3;2;3;shop;59879.0;61979.0;False;False
367325;367325;4;3;4;leisure;62279.0;69179.0;False;False
367325;367325;5;4;-1;home;69779.0;;False;True
367326;367326;0;-1;0;home;;32872.0;True;False
367326;367326;1;0;1;shop;33472.0;38872.0;False;False
367326;367326;2;1;2;home;40072.0;55372.0;False;False
367326;367326;3;2;3;other;57172.0;58372.0;False;False
367326;367326;4;3;-1;home;60472.0;;False;True
367340;367340;0;-1;0;home;;44672.0;True;False
367340;367340;1;0;1;shop;45272.0;45752.0;False;False
367340;367340;2;1;-1;home;46352.0;;False;True
367344;367344;0;-1;0;home;;27282.0;True;False
367344;367344;1;0;1;work;34482.0;43482.0;False;False
367344;367344;2;1;2;work;47082.0;56082.0;False;False
367344;367344;3;2;3;work;58782.0;65082.0;False;False
367344;367344;4;3;-1;home;66882.0;;False;True
367357;367357;0;-1;0;home;;43643.0;True;False
367357;367357;1;0;1;leisure;44243.0;48143.0;False;False
367357;367357;2;1;2;home;49043.0;59843.0;False;False
367357;367357;3;2;3;shop;60443.0;60743.0;False;False
367357;367357;4;3;-1;home;61343.0;;False;True
367365;367365;0;-1;0;home;;71735.0;True;False
367365;367365;1;0;1;leisure;71855.0;75455.0;False;False
367365;367365;2;1;-1;home;75575.0;;False;True
367369;367369;0;-1;0;home;;33104.0;True;False
367369;367369;1;0;1;leisure;34004.0;34004.0;False;False
367369;367369;2;1;-1;home;34904.0;;False;True
367371;367371;0;-1;0;home;;31989.0;True;False
367371;367371;1;0;1;other;32289.0;35289.0;False;False
367371;367371;2;1;2;home;35589.0;49089.0;False;False
367371;367371;3;2;3;leisure;49989.0;64389.0;False;False
367371;367371;4;3;-1;home;64989.0;;False;True
367394;367394;0;-1;0;home;;54861.0;True;False
367394;367394;1;0;1;shop;56061.0;56661.0;False;False
367394;367394;2;1;2;shop;57081.0;57561.0;False;False
367394;367394;3;2;-1;home;59061.0;;False;True
367468;367468;0;-1;0;home;;34061.0;True;False
367468;367468;1;0;1;shop;34661.0;37661.0;False;False
367468;367468;2;1;-1;home;38561.0;;False;True
367474;367474;0;-1;0;home;;30184.0;True;False
367474;367474;1;0;1;leisure;30784.0;30844.0;False;False
367474;367474;2;1;2;home;31984.0;48184.0;False;False
367474;367474;3;2;3;leisure;48244.0;55384.0;False;False
367474;367474;4;3;4;home;55504.0;58984.0;False;False
367474;367474;5;4;5;shop;59584.0;61384.0;False;False
367474;367474;6;5;6;home;63184.0;64384.0;False;False
367474;367474;7;6;7;shop;64684.0;64984.0;False;False
367474;367474;8;7;-1;home;65284.0;;False;True
367485;367485;0;-1;0;leisure;;30372.0;True;False
367485;367485;1;0;1;leisure;32172.0;76272.0;False;False
367485;367485;2;1;-1;home;78072.0;;False;True
367505;367505;0;-1;0;home;;60899.0;True;False
367505;367505;1;0;1;shop;61499.0;61799.0;False;False
367505;367505;2;1;-1;home;62399.0;;False;True
367542;367542;0;-1;0;home;;52042.0;True;False
367542;367542;1;0;1;shop;52942.0;55642.0;False;False
367542;367542;2;1;-1;home;56542.0;;False;True
367584;367584;0;-1;0;home;;34356.0;True;False
367584;367584;1;0;1;shop;34956.0;37656.0;False;False
367584;367584;2;1;2;home;38256.0;48756.0;False;False
367584;367584;3;2;3;shop;49356.0;52956.0;False;False
367584;367584;4;3;4;leisure;53856.0;62856.0;False;False
367584;367584;5;4;-1;home;63756.0;;False;True
367600;367600;0;-1;0;home;;62249.0;True;False
367600;367600;1;0;1;leisure;63869.0;71129.0;False;False
367600;367600;2;1;2;leisure;72809.0;79049.0;False;False
367600;367600;3;2;3;other;80729.0;88709.0;False;False
367600;367600;4;3;-1;home;89789.0;;False;True
367602;367602;0;-1;0;home;;52587.0;True;False
367602;367602;1;0;1;shop;52887.0;57987.0;False;False
367602;367602;2;1;-1;home;58287.0;;False;True
367629;367629;0;-1;0;home;;32820.0;True;False
367629;367629;1;0;1;other;33420.0;35520.0;False;False
367629;367629;2;1;2;other;37020.0;37320.0;False;False
367629;367629;3;2;3;home;38820.0;62220.0;False;False
367629;367629;4;3;4;other;64620.0;65220.0;False;False
367629;367629;5;4;-1;home;66720.0;;False;True
367675;367675;0;-1;0;home;;35016.0;True;False
367675;367675;1;0;1;shop;38616.0;58416.0;False;False
367675;367675;2;1;2;shop;62016.0;62616.0;False;False
367675;367675;3;2;-1;home;62916.0;;False;True
367680;367680;0;-1;0;home;;31794.0;True;False
367680;367680;1;0;1;shop;32394.0;35394.0;False;False
367680;367680;2;1;2;leisure;36294.0;38094.0;False;False
367680;367680;3;2;3;home;38394.0;51594.0;False;False
367680;367680;4;3;4;shop;51894.0;52794.0;False;False
367680;367680;5;4;5;home;53094.0;56994.0;False;False
367680;367680;6;5;6;shop;57294.0;60594.0;False;False
367680;367680;7;6;-1;home;60894.0;;False;True
367685;367685;0;-1;0;home;;33164.0;True;False
367685;367685;1;0;1;leisure;36164.0;42164.0;False;False
367685;367685;2;1;2;leisure;43364.0;51464.0;False;False
367685;367685;3;2;3;other;52124.0;52364.0;False;False
367685;367685;4;3;4;leisure;57764.0;58064.0;False;False
367685;367685;5;4;-1;home;62084.0;;False;True
367713;367713;0;-1;0;home;;30846.0;True;False
367713;367713;1;0;1;shop;31446.0;34446.0;False;False
367713;367713;2;1;-1;home;35346.0;;False;True
367736;367736;0;-1;0;home;;38714.0;True;False
367736;367736;1;0;1;shop;39614.0;41414.0;False;False
367736;367736;2;1;2;home;42314.0;53114.0;False;False
367736;367736;3;2;3;leisure;54914.0;55814.0;False;False
367736;367736;4;3;-1;home;57614.0;;False;True
367742;367742;0;-1;0;home;;55537.0;True;False
367742;367742;1;0;1;leisure;55897.0;59257.0;False;False
367742;367742;2;1;2;home;59857.0;71197.0;False;False
367742;367742;3;2;3;leisure;71677.0;74677.0;False;False
367742;367742;4;3;-1;home;75097.0;;False;True
367747;367747;0;-1;0;home;;29127.0;True;False
367747;367747;1;0;1;other;29427.0;29487.0;False;False
367747;367747;2;1;2;leisure;31827.0;58827.0;False;False
367747;367747;3;2;3;other;60327.0;61227.0;False;False
367747;367747;4;3;4;leisure;61347.0;66027.0;False;False
367747;367747;5;4;-1;home;66147.0;;False;True
367752;367752;0;-1;0;home;;27927.0;True;False
367752;367752;1;0;1;shop;28227.0;28827.0;False;False
367752;367752;2;1;2;home;29127.0;35127.0;False;False
367752;367752;3;2;3;leisure;37467.0;63327.0;False;False
367752;367752;4;3;4;home;66027.0;67527.0;False;False
367752;367752;5;4;5;leisure;68127.0;71427.0;False;False
367752;367752;6;5;-1;home;72027.0;;False;True
367769;367769;0;-1;0;home;;38377.0;True;False
367769;367769;1;0;1;shop;38557.0;38857.0;False;False
367769;367769;2;1;2;home;38977.0;58177.0;False;False
367769;367769;3;2;3;leisure;58477.0;59077.0;False;False
367769;367769;4;3;4;other;59377.0;63577.0;False;False
367769;367769;5;4;-1;home;64477.0;;False;True
367786;367786;0;-1;0;home;;27538.0;True;False
367786;367786;1;0;1;work;28738.0;50938.0;False;False
367786;367786;2;1;2;home;53638.0;59938.0;False;False
367786;367786;3;2;3;leisure;61738.0;61798.0;False;False
367786;367786;4;3;4;home;63538.0;68938.0;False;False
367786;367786;5;4;5;shop;69238.0;69538.0;False;False
367786;367786;6;5;-1;home;69838.0;;False;True
367796;367796;0;-1;0;home;;28619.0;True;False
367796;367796;1;0;1;leisure;29519.0;32219.0;False;False
367796;367796;2;1;-1;home;34019.0;;False;True
367811;367811;0;-1;0;home;;59040.0;True;False
367811;367811;1;0;1;shop;59340.0;61440.0;False;False
367811;367811;2;1;2;home;61740.0;62340.0;False;False
367811;367811;3;2;3;shop;62940.0;64140.0;False;False
367811;367811;4;3;-1;home;64740.0;;False;True
367846;367846;0;-1;0;home;;36650.0;True;False
367846;367846;1;0;1;leisure;40250.0;50450.0;False;False
367846;367846;2;1;2;leisure;58250.0;60950.0;False;False
367846;367846;3;2;3;shop;61550.0;65450.0;False;False
367846;367846;4;3;-1;home;66050.0;;False;True
367862;367862;0;-1;0;home;;35926.0;True;False
367862;367862;1;0;1;leisure;37126.0;54826.0;False;False
367862;367862;2;1;2;leisure;56926.0;62926.0;False;False
367862;367862;3;2;3;home;64126.0;64246.0;False;False
367862;367862;4;3;-1;home;65926.0;;False;True
367874;367874;0;-1;0;home;;35401.0;True;False
367874;367874;1;0;1;shop;36301.0;39001.0;False;False
367874;367874;2;1;-1;home;39901.0;;False;True
367885;367885;0;-1;0;home;;34966.0;True;False
367885;367885;1;0;1;other;35566.0;44866.0;False;False
367885;367885;2;1;2;home;45466.0;52066.0;False;False
367885;367885;3;2;3;leisure;57466.0;61066.0;False;False
367885;367885;4;3;4;leisure;62266.0;65866.0;False;False
367885;367885;5;4;-1;home;66466.0;;False;True
367937;367937;0;-1;0;home;;58442.0;True;False
367937;367937;1;0;1;shop;59042.0;59342.0;False;False
367937;367937;2;1;-1;home;59942.0;;False;True
367943;367943;0;-1;0;home;;54705.0;True;False
367943;367943;1;0;1;leisure;55305.0;63705.0;False;False
367943;367943;2;1;-1;home;64305.0;;False;True
367949;367949;0;-1;0;home;;41613.0;True;False
367949;367949;1;0;1;leisure;42213.0;57813.0;False;False
367949;367949;2;1;2;other;58413.0;58713.0;False;False
367949;367949;3;2;-1;home;59313.0;;False;True
367950;367950;0;-1;0;home;;61305.0;True;False
367950;367950;1;0;1;other;62805.0;66705.0;False;False
367950;367950;2;1;-1;home;68205.0;;False;True
367959;367959;0;-1;0;home;;36698.0;True;False
367959;367959;1;0;1;shop;37598.0;40298.0;False;False
367959;367959;2;1;2;shop;41198.0;41498.0;False;False
367959;367959;3;2;-1;home;42098.0;;False;True
367976;367976;0;-1;0;home;;57058.0;True;False
367976;367976;1;0;1;leisure;58438.0;58438.0;False;False
367976;367976;2;1;-1;home;59758.0;;False;True
368008;368008;0;-1;0;home;;41096.0;True;False
368008;368008;1;0;1;shop;41396.0;43316.0;False;False
368008;368008;2;1;2;home;43556.0;56396.0;False;False
368008;368008;3;2;3;leisure;57236.0;64556.0;False;False
368008;368008;4;3;-1;home;65396.0;;False;True
368014;368014;0;-1;0;home;;35980.0;True;False
368014;368014;1;0;1;leisure;38200.0;42340.0;False;False
368014;368014;2;1;2;leisure;42580.0;42880.0;False;False
368014;368014;3;2;3;leisure;46420.0;66220.0;False;False
368014;368014;4;3;4;leisure;69280.0;69640.0;False;False
368014;368014;5;4;-1;home;69880.0;;False;True
368018;368018;0;-1;0;home;;44093.0;True;False
368018;368018;1;0;1;shop;44693.0;45893.0;False;False
368018;368018;2;1;-1;home;46493.0;;False;True
368022;368022;0;-1;0;home;;54026.0;True;False
368022;368022;1;0;1;shop;54926.0;57626.0;False;False
368022;368022;2;1;-1;home;58526.0;;False;True
368027;368027;0;-1;0;home;;32847.0;True;False
368027;368027;1;0;1;shop;33747.0;35547.0;False;False
368027;368027;2;1;-1;home;36447.0;;False;True
368054;368054;0;-1;0;home;;38298.0;True;False
368054;368054;1;0;1;leisure;39198.0;43698.0;False;False
368054;368054;2;1;-1;home;44598.0;;False;True
368087;368087;0;-1;0;home;;39597.0;True;False
368087;368087;1;0;1;shop;40497.0;47397.0;False;False
368087;368087;2;1;-1;home;48297.0;;False;True
368093;368093;0;-1;0;home;;37967.0;True;False
368093;368093;1;0;1;shop;38567.0;43967.0;False;False
368093;368093;2;1;-1;home;45167.0;;False;True
368116;368116;0;-1;0;home;;63735.0;True;False
368116;368116;1;0;1;leisure;64035.0;74835.0;False;False
368116;368116;2;1;-1;home;75135.0;;False;True
368134;368134;0;-1;0;home;;35945.0;True;False
368134;368134;1;0;1;leisure;38645.0;61145.0;False;False
368134;368134;2;1;2;home;63845.0;67445.0;False;False
368134;368134;3;2;3;other;70145.0;73745.0;False;False
368134;368134;4;3;-1;home;76445.0;;False;True
368144;368144;0;-1;0;home;;61930.0;True;False
368144;368144;1;0;1;leisure;62230.0;64630.0;False;False
368144;368144;2;1;-1;home;64930.0;;False;True
368178;368178;0;-1;0;home;;32975.0;True;False
368178;368178;1;0;1;shop;34175.0;36575.0;False;False
368178;368178;2;1;2;shop;36875.0;41075.0;False;False
368178;368178;3;2;3;home;41975.0;49175.0;False;False
368178;368178;4;3;4;leisure;50375.0;63575.0;False;False
368178;368178;5;4;-1;home;64775.0;;False;True
368195;368195;0;-1;0;home;;57922.0;True;False
368195;368195;1;0;1;shop;58402.0;62122.0;False;False
368195;368195;2;1;-1;home;62422.0;;False;True
368198;368198;0;-1;0;home;;37379.0;True;False
368198;368198;1;0;1;shop;37979.0;39479.0;False;False
368198;368198;2;1;2;home;40079.0;50879.0;False;False
368198;368198;3;2;3;leisure;52679.0;56279.0;False;False
368198;368198;4;3;-1;home;58079.0;;False;True
368199;368199;0;-1;0;home;;51075.0;True;False
368199;368199;1;0;1;shop;51315.0;61635.0;False;False
368199;368199;2;1;2;home;61935.0;65895.0;False;False
368199;368199;3;2;3;leisure;70095.0;78075.0;False;False
368199;368199;4;3;-1;home;81855.0;;False;True
368204;368204;0;-1;0;home;;55377.0;True;False
368204;368204;1;0;1;leisure;56757.0;56757.0;False;False
368204;368204;2;1;-1;home;58077.0;;False;True
368245;368245;0;-1;0;home;;31617.0;True;False
368245;368245;1;0;1;other;33117.0;33717.0;False;False
368245;368245;2;1;2;home;35217.0;50217.0;False;False
368245;368245;3;2;3;shop;50517.0;51417.0;False;False
368245;368245;4;3;-1;home;51717.0;;False;True
368251;368251;0;-1;0;home;;24817.0;True;False
368251;368251;1;0;1;leisure;25117.0;40717.0;False;False
368251;368251;2;1;2;home;41017.0;62617.0;False;False
368251;368251;3;2;3;leisure;62917.0;71317.0;False;False
368251;368251;4;3;-1;home;71617.0;;False;True
368264;368264;0;-1;0;home;;58884.0;True;False
368264;368264;1;0;1;other;59184.0;70584.0;False;False
368264;368264;2;1;-1;home;70884.0;;False;True
368280;368280;0;-1;0;home;;42158.0;True;False
368280;368280;1;0;1;leisure;42458.0;42758.0;False;False
368280;368280;2;1;2;home;43058.0;55358.0;False;False
368280;368280;3;2;3;leisure;55838.0;56138.0;False;False
368280;368280;4;3;4;home;56378.0;65258.0;False;False
368280;368280;5;4;5;other;65558.0;66458.0;False;False
368280;368280;6;5;-1;home;66758.0;;False;True
368297;368297;0;-1;0;home;;26601.0;True;False
368297;368297;1;0;1;work;28701.0;61701.0;False;False
368297;368297;2;1;2;home;63501.0;64401.0;False;False
368297;368297;3;2;3;leisure;64701.0;68001.0;False;False
368297;368297;4;3;-1;home;68301.0;;False;True
368308;368308;0;-1;0;home;;29342.0;True;False
368308;368308;1;0;1;shop;29642.0;29942.0;False;False
368308;368308;2;1;2;home;30242.0;56342.0;False;False
368308;368308;3;2;3;other;57242.0;58742.0;False;False
368308;368308;4;3;4;other;59942.0;60842.0;False;False
368308;368308;5;4;-1;home;61442.0;;False;True
368330;368330;0;-1;0;home;;49711.0;True;False
368330;368330;1;0;1;leisure;50611.0;73111.0;False;False
368330;368330;2;1;-1;home;74011.0;;False;True
368332;368332;0;-1;0;home;;41196.0;True;False
368332;368332;1;0;1;leisure;41496.0;66996.0;False;False
368332;368332;2;1;-1;home;67296.0;;False;True
368362;368362;0;-1;0;home;;64143.0;True;False
368362;368362;1;0;1;shop;65043.0;70443.0;False;False
368362;368362;2;1;2;shop;71223.0;74043.0;False;False
368362;368362;3;2;-1;home;74643.0;;False;True
368374;368374;0;-1;0;home;;37934.0;True;False
368374;368374;1;0;1;shop;38774.0;43934.0;False;False
368374;368374;2;1;2;home;45374.0;51134.0;False;False
368374;368374;3;2;3;shop;51734.0;52634.0;False;False
