owner_id;mode;vehicle_id;type_id;critair;technology;age;euro
379465;car_passenger;379465:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
393487;car_passenger;393487:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
394205;car_passenger;394205:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
405774;car_passenger;405774:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344361;car_passenger;344361:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346250;car_passenger;346250:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344401;car_passenger;344401:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
396563;car_passenger;396563:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
405309;car_passenger;405309:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344411;car_passenger;344411:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
364483;car_passenger;364483:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344434;car_passenger;344434:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
354170;car_passenger;354170:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344454;car_passenger;344454:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
386084;car_passenger;386084:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344456;car_passenger;344456:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
391194;car_passenger;391194:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344488;car_passenger;344488:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
372790;car_passenger;372790:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344507;car_passenger;344507:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344535;car_passenger;344535:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344632;car_passenger;344632:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344641;car_passenger;344641:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344648;car_passenger;344648:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
386541;car_passenger;386541:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
392079;car_passenger;392079:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
400836;car_passenger;400836:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
404467;car_passenger;404467:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
406560;car_passenger;406560:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344689;car_passenger;344689:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344694;car_passenger;344694:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
382799;car_passenger;382799:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
404638;car_passenger;404638:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344715;car_passenger;344715:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
409804;car_passenger;409804:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344735;car_passenger;344735:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
393750;car_passenger;393750:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344750;car_passenger;344750:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345244;car_passenger;345244:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
349913;car_passenger;349913:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
359230;car_passenger;359230:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
359566;car_passenger;359566:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
359994;car_passenger;359994:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
368178;car_passenger;368178:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
372602;car_passenger;372602:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
381097;car_passenger;381097:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
387777;car_passenger;387777:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
393141;car_passenger;393141:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344767;car_passenger;344767:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
349054;car_passenger;349054:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344828;car_passenger;344828:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
398081;car_passenger;398081:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344870;car_passenger;344870:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
363401;car_passenger;363401:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
397222;car_passenger;397222:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
402762;car_passenger;402762:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344880;car_passenger;344880:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
375035;car_passenger;375035:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
383398;car_passenger;383398:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
407178;car_passenger;407178:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344913;car_passenger;344913:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
383820;car_passenger;383820:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
344949;car_passenger;344949:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
362348;car_passenger;362348:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
374666;car_passenger;374666:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
387042;car_passenger;387042:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345133;car_passenger;345133:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345139;car_passenger;345139:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
403451;car_passenger;403451:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345228;car_passenger;345228:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
350013;car_passenger;350013:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
364465;car_passenger;364465:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
371657;car_passenger;371657:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
396313;car_passenger;396313:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345310;car_passenger;345310:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345319;car_passenger;345319:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346332;car_passenger;346332:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346422;car_passenger;346422:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
354015;car_passenger;354015:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
378335;car_passenger;378335:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
386437;car_passenger;386437:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345346;car_passenger;345346:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
355885;car_passenger;355885:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
382287;car_passenger;382287:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
390295;car_passenger;390295:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345366;car_passenger;345366:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
405391;car_passenger;405391:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
406471;car_passenger;406471:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345464;car_passenger;345464:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
369707;car_passenger;369707:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
370706;car_passenger;370706:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
371468;car_passenger;371468:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
390759;car_passenger;390759:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
392606;car_passenger;392606:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
397444;car_passenger;397444:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
397465;car_passenger;397465:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
403478;car_passenger;403478:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
410353;car_passenger;410353:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345465;car_passenger;345465:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
384591;car_passenger;384591:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345558;car_passenger;345558:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
365719;car_passenger;365719:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
366511;car_passenger;366511:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345575;car_passenger;345575:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345603;car_passenger;345603:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345617;car_passenger;345617:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345633;car_passenger;345633:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
361968;car_passenger;361968:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345644;car_passenger;345644:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347792;car_passenger;347792:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
369044;car_passenger;369044:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
389643;car_passenger;389643:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
409489;car_passenger;409489:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345680;car_passenger;345680:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
365207;car_passenger;365207:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
371381;car_passenger;371381:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
373040;car_passenger;373040:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
374423;car_passenger;374423:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
378162;car_passenger;378162:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
379906;car_passenger;379906:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
407722;car_passenger;407722:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
407759;car_passenger;407759:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345722;car_passenger;345722:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345728;car_passenger;345728:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
353452;car_passenger;353452:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345750;car_passenger;345750:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345766;car_passenger;345766:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345792;car_passenger;345792:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
374372;car_passenger;374372:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
381526;car_passenger;381526:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
389543;car_passenger;389543:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345798;car_passenger;345798:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
391684;car_passenger;391684:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345864;car_passenger;345864:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
370987;car_passenger;370987:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345906;car_passenger;345906:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
351066;car_passenger;351066:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
355138;car_passenger;355138:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
373286;car_passenger;373286:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
374109;car_passenger;374109:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
389179;car_passenger;389179:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345907;car_passenger;345907:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
354948;car_passenger;354948:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
357124;car_passenger;357124:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
375344;car_passenger;375344:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
383105;car_passenger;383105:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
401246;car_passenger;401246:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
408750;car_passenger;408750:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345928;car_passenger;345928:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345933;car_passenger;345933:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
358359;car_passenger;358359:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
360501;car_passenger;360501:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
364659;car_passenger;364659:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
364720;car_passenger;364720:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
365515;car_passenger;365515:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
384597;car_passenger;384597:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
395013;car_passenger;395013:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345938;car_passenger;345938:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345974;car_passenger;345974:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345981;car_passenger;345981:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
390419;car_passenger;390419:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
345998;car_passenger;345998:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346077;car_passenger;346077:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
352936;car_passenger;352936:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
371732;car_passenger;371732:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
377737;car_passenger;377737:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346091;car_passenger;346091:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
380467;car_passenger;380467:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
409139;car_passenger;409139:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346098;car_passenger;346098:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
390340;car_passenger;390340:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346160;car_passenger;346160:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
382532;car_passenger;382532:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346165;car_passenger;346165:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
369138;car_passenger;369138:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
370152;car_passenger;370152:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
397882;car_passenger;397882:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346189;car_passenger;346189:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
351357;car_passenger;351357:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
366167;car_passenger;366167:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
367976;car_passenger;367976:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
368204;car_passenger;368204:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
396897;car_passenger;396897:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346204;car_passenger;346204:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
409176;car_passenger;409176:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346210;car_passenger;346210:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
383802;car_passenger;383802:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346291;car_passenger;346291:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
398476;car_passenger;398476:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346293;car_passenger;346293:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346299;car_passenger;346299:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346310;car_passenger;346310:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
365325;car_passenger;365325:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
383364;car_passenger;383364:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346333;car_passenger;346333:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
406290;car_passenger;406290:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346347;car_passenger;346347:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346348;car_passenger;346348:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
349294;car_passenger;349294:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
410136;car_passenger;410136:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346412;car_passenger;346412:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
355903;car_passenger;355903:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346468;car_passenger;346468:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
359666;car_passenger;359666:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
367147;car_passenger;367147:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346525;car_passenger;346525:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346531;car_passenger;346531:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346532;car_passenger;346532:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346543;car_passenger;346543:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
352546;car_passenger;352546:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
370855;car_passenger;370855:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346556;car_passenger;346556:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
374774;car_passenger;374774:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346576;car_passenger;346576:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
353581;car_passenger;353581:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346599;car_passenger;346599:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346606;car_passenger;346606:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346916;car_passenger;346916:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
388992;car_passenger;388992:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346615;car_passenger;346615:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346616;car_passenger;346616:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346625;car_passenger;346625:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
353385;car_passenger;353385:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346643;car_passenger;346643:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
351893;car_passenger;351893:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
352143;car_passenger;352143:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
360363;car_passenger;360363:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
384305;car_passenger;384305:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
394512;car_passenger;394512:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
408982;car_passenger;408982:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346696;car_passenger;346696:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346707;car_passenger;346707:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
402336;car_passenger;402336:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346725;car_passenger;346725:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
349672;car_passenger;349672:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
350540;car_passenger;350540:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346767;car_passenger;346767:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346775;car_passenger;346775:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
386634;car_passenger;386634:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346853;car_passenger;346853:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346873;car_passenger;346873:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346900;car_passenger;346900:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
381360;car_passenger;381360:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346935;car_passenger;346935:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
346975;car_passenger;346975:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
410428;car_passenger;410428:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347044;car_passenger;347044:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347059;car_passenger;347059:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347074;car_passenger;347074:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
368134;car_passenger;368134:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347090;car_passenger;347090:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
408664;car_passenger;408664:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347095;car_passenger;347095:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
357006;car_passenger;357006:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
362949;car_passenger;362949:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
377443;car_passenger;377443:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
408112;car_passenger;408112:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347112;car_passenger;347112:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347140;car_passenger;347140:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
386873;car_passenger;386873:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347166;car_passenger;347166:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
360029;car_passenger;360029:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347195;car_passenger;347195:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
369293;car_passenger;369293:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
383523;car_passenger;383523:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347249;car_passenger;347249:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
357717;car_passenger;357717:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
376458;car_passenger;376458:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
382152;car_passenger;382152:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
384495;car_passenger;384495:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
396157;car_passenger;396157:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
396184;car_passenger;396184:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
397808;car_passenger;397808:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347264;car_passenger;347264:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
386981;car_passenger;386981:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
405455;car_passenger;405455:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347268;car_passenger;347268:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
401441;car_passenger;401441:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
410265;car_passenger;410265:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
411031;car_passenger;411031:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347294;car_passenger;347294:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347319;car_passenger;347319:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
357234;car_passenger;357234:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
361708;car_passenger;361708:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
371501;car_passenger;371501:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
378709;car_passenger;378709:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
379695;car_passenger;379695:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
383208;car_passenger;383208:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
393219;car_passenger;393219:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347335;car_passenger;347335:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347341;car_passenger;347341:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347378;car_passenger;347378:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
379401;car_passenger;379401:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
407755;car_passenger;407755:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347414;car_passenger;347414:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347422;car_passenger;347422:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347424;car_passenger;347424:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347425;car_passenger;347425:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347444;car_passenger;347444:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347453;car_passenger;347453:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
387552;car_passenger;387552:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347505;car_passenger;347505:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
360073;car_passenger;360073:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347554;car_passenger;347554:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
353071;car_passenger;353071:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
363757;car_passenger;363757:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
367752;car_passenger;367752:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
378127;car_passenger;378127:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
382425;car_passenger;382425:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347563;car_passenger;347563:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347598;car_passenger;347598:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
367602;car_passenger;367602:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
377058;car_passenger;377058:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347612;car_passenger;347612:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
358185;car_passenger;358185:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
362500;car_passenger;362500:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
364658;car_passenger;364658:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
384572;car_passenger;384572:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347621;car_passenger;347621:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
358590;car_passenger;358590:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347698;car_passenger;347698:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
347706;car_passenger;347706:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
362037;car_passenger;362037:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
396152;car_passenger;396152:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
