person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
288369;288369;52;True;male;0;True;False;29762;37192
310370;310370;55;True;male;0;True;False;31560;37192
288394;288394;53;True;male;0;True;False;29763;22365
288396;288396;53;True;male;0;True;False;29763;23510
302582;302582;56;True;male;0;True;False;30721;23510
310480;310480;56;True;male;0;True;False;31561;23510
317121;317121;56;False;male;0;True;False;31851;23510
288403;288403;53;True;male;0;True;False;29763;42100
288437;288437;54;True;male;0;True;False;29764;19973
305146;305146;55;True;male;0;True;True;31000;19973
288664;288664;51;True;female;0;True;False;29781;33544
288747;288747;53;True;female;0;True;False;29783;5236
298639;298639;55;True;female;0;True;True;30460;5236
288915;288915;52;False;female;0;True;False;29792;47507
288952;288952;54;False;female;0;True;False;29794;35846
289038;289038;52;True;male;0;True;False;29802;47512
311675;311675;55;False;male;0;True;False;31570;47512
289047;289047;53;True;male;0;True;False;29803;23251
289074;289074;50;True;male;0;False;True;29805;2320
289848;289848;54;True;male;0;False;False;29849;2320
312018;312018;57;False;male;0;False;True;31577;2320
321017;321017;59;False;male;0;False;True;32099;2320
289155;289155;54;True;female;0;True;False;29824;45665
289245;289245;50;True;male;0;True;False;29840;43009
328601;328601;56;True;male;0;True;False;32721;43009
330162;330162;55;True;male;0;True;True;32840;43009
289474;289474;52;True;male;0;True;False;29842;25140
298382;298382;57;False;male;0;True;True;30452;25140
289551;289551;53;True;male;0;True;False;29843;16139
289570;289570;53;True;male;0;True;False;29843;35057
289589;289589;53;True;male;0;True;False;29843;37507
314133;314133;58;True;male;0;True;True;31603;37507
318905;318905;59;True;male;0;True;False;31924;37507
289647;289647;54;True;male;0;True;False;29844;33692
318875;318875;58;True;male;0;True;True;31923;33692
289660;289660;54;True;male;0;True;False;29844;30608
289670;289670;54;True;male;0;True;False;29844;21587
301381;301381;59;True;male;0;True;False;30604;21587
289730;289730;50;True;male;0;False;True;29845;43911
290091;290091;50;True;female;0;True;False;29860;23904
290118;290118;50;True;female;0;True;False;29860;38983
325372;325372;58;True;female;0;True;False;32583;38983
333210;333210;58;True;female;0;True;True;33103;38983
290171;290171;51;True;female;0;True;False;29861;38061
330035;330035;55;False;female;0;True;False;32830;38061
290196;290196;51;True;female;0;True;True;29861;8686
290321;290321;53;True;female;0;True;False;29863;12334
325047;325047;55;False;female;0;True;False;32550;12334
290526;290526;52;True;female;0;False;False;29867;6895
290556;290556;53;True;female;0;False;False;29868;21206
290668;290668;51;False;female;0;True;False;29871;4574
290680;290680;51;False;female;0;True;False;29871;48637
290683;290683;51;False;female;0;True;False;29871;38700
296944;296944;57;False;female;0;True;False;30432;38700
290718;290718;52;False;female;0;True;False;29872;43064
320486;320486;58;True;female;0;True;False;31983;43064
290743;290743;53;False;female;0;True;False;29873;42183
290747;290747;53;False;female;0;True;False;29873;47007
290887;290887;54;False;female;0;False;True;29879;15574
290904;290904;50;True;male;0;True;True;29880;12574
290969;290969;53;True;male;0;True;True;29883;49056
291342;291342;54;True;male;0;True;True;29924;49056
303922;303922;59;True;male;0;True;True;30804;49056
290974;290974;54;True;male;0;True;True;29884;30303
290985;290985;54;True;male;0;True;True;29884;12911
305133;305133;55;True;male;0;True;True;31000;12911
320794;320794;55;True;male;0;True;True;32040;12911
291080;291080;51;True;female;0;True;True;29901;37596
291128;291128;54;True;female;0;True;True;29904;33687
291172;291172;50;False;female;0;True;True;29910;9373
294170;294170;51;True;female;0;True;False;30181;9373
291249;291249;50;True;male;0;True;False;29920;23173
291285;291285;52;True;male;0;True;False;29922;20454
291294;291294;52;True;male;0;True;False;29922;48320
291571;291571;50;False;female;0;True;True;29950;41964
304245;304245;58;False;female;0;True;False;30873;41964
312660;312660;58;True;female;0;True;False;31583;41964
291572;291572;50;False;female;0;True;False;29950;1242
291624;291624;52;False;female;0;False;False;29957;6412
318468;318468;59;False;female;0;False;False;31919;6412
291706;291706;53;True;male;0;True;False;29963;23713
291780;291780;53;False;male;0;True;False;29973;38779
291805;291805;50;True;female;0;True;True;29980;30755
291829;291829;52;True;female;0;True;False;29982;3958
327398;327398;57;False;female;0;True;False;32632;3958
291853;291853;54;True;female;0;True;False;29984;5070
291861;291861;54;True;female;0;True;False;29984;13933
308813;308813;55;True;female;0;True;True;31460;13933
308933;308933;57;True;female;0;True;False;31462;13933
291918;291918;51;False;female;0;True;True;29991;1720
291961;291961;50;True;male;0;True;True;30000;17147
291973;291973;50;True;male;0;True;False;30000;6474
300252;300252;58;True;male;0;True;True;30483;6474
292028;292028;53;True;male;0;True;False;30003;6539
292112;292112;51;False;male;0;True;False;30011;36637
292159;292159;51;True;female;0;True;False;30021;7036
292340;292340;50;True;male;0;True;False;30040;42162
328117;328117;57;True;male;0;True;True;32682;42162
292357;292357;51;True;male;0;True;True;30041;9187
292540;292540;50;False;male;0;True;True;30050;26197
292546;292546;50;False;male;0;True;False;30050;10929
292563;292563;52;False;male;0;True;False;30052;36895
292616;292616;50;True;female;0;True;False;30060;40228
292668;292668;53;True;female;0;True;False;30063;42235
309307;309307;59;False;female;0;True;False;31474;42235
327305;327305;56;False;female;0;True;False;32631;42235
292669;292669;53;True;female;0;True;True;30063;27956
292777;292777;50;False;female;0;True;False;30070;3975
292805;292805;53;False;female;0;True;False;30073;42366
292814;292814;53;False;female;0;True;False;30073;7147
292826;292826;50;False;female;0;False;False;30075;8089
305708;305708;57;False;female;0;False;False;31037;8089
292854;292854;54;False;female;0;False;True;30079;36102
314848;314848;57;False;female;0;False;True;31637;36102
292874;292874;50;True;male;0;True;False;30080;34637
292955;292955;52;True;male;0;True;False;30082;21943
292978;292978;52;True;male;0;True;False;30082;36065
326343;326343;56;False;male;0;True;False;32611;36065
292980;292980;52;True;male;0;True;False;30082;2188
293011;293011;53;True;male;0;True;False;30083;12985
293051;293051;54;True;male;0;True;False;30084;23442
293060;293060;54;True;male;0;True;False;30084;47970
323341;323341;55;False;male;0;True;False;32410;47970
293181;293181;51;False;male;0;True;False;30091;32475
293192;293192;52;False;male;0;True;False;30092;42294
322769;322769;55;True;male;0;True;True;32360;42294
293208;293208;53;False;male;0;True;False;30093;11597
293261;293261;50;True;female;0;True;False;30100;9324
293313;293313;52;True;female;0;True;False;30102;45371
293343;293343;53;True;female;0;True;False;30103;48639
293349;293349;53;True;female;0;True;False;30103;11525
293370;293370;53;True;female;0;True;False;30103;36989
330817;330817;59;True;female;0;True;False;32864;36989
293371;293371;53;True;female;0;True;False;30103;40496
293541;293541;53;False;female;0;True;False;30113;3677
309034;309034;59;True;female;0;True;False;31464;3677
293558;293558;54;False;female;0;True;False;30114;47830
302374;302374;58;True;female;0;True;False;30703;47830
309016;309016;58;True;female;0;True;False;31463;47830
332148;332148;59;False;female;0;True;False;32954;47830
293592;293592;52;False;female;0;False;False;30117;2504
294884;294884;53;True;female;0;False;False;30308;2504
293672;293672;54;False;male;0;True;False;30134;21624
293878;293878;53;True;male;0;True;False;30163;11679
293888;293888;53;True;male;0;True;False;30163;9381
293912;293912;53;True;male;0;True;False;30163;22402
297302;297302;56;True;male;0;True;True;30441;22402
329511;329511;56;True;male;0;True;True;32801;22402
294071;294071;52;False;male;0;True;False;30172;23992
318898;318898;59;True;male;0;True;True;31924;23992
294171;294171;51;True;female;0;True;False;30181;38424
321784;321784;57;True;female;0;True;False;32222;38424
294212;294212;53;True;female;0;True;False;30183;33537
294222;294222;53;True;female;0;True;False;30183;36434
294312;294312;52;True;female;0;False;False;30187;2768
300151;300151;59;False;female;0;False;False;30479;2768
294369;294369;50;False;female;0;True;False;30190;37273
294492;294492;52;True;male;0;True;False;30202;45596
294621;294621;51;True;male;0;True;False;30241;14681
294625;294625;51;True;male;0;True;False;30241;44615
294640;294640;53;True;male;0;True;True;30243;31431
294672;294672;51;False;male;0;True;False;30251;17451
304090;304090;59;True;male;0;True;False;30844;17451
294681;294681;54;False;male;0;True;True;30254;1923
297495;297495;57;True;male;0;True;False;30442;1923
294714;294714;54;True;female;0;True;False;30264;41867
294744;294744;51;False;female;0;True;False;30271;41146
313397;313397;55;False;female;0;True;False;31590;41146
294762;294762;54;False;female;0;False;False;30279;40013
294800;294800;53;True;male;0;True;False;30283;36896
294848;294848;50;True;female;0;True;True;30300;11731
294892;294892;50;False;female;0;True;False;30310;16651
308940;308940;57;True;female;0;True;False;31462;16651
294939;294939;50;True;male;0;True;False;30320;32296
302102;302102;58;True;male;0;True;False;30683;32296
332290;332290;57;False;male;0;True;True;32972;32296
295060;295060;54;True;male;0;True;False;30324;40351
295967;295967;57;True;male;0;True;False;30402;40351
305786;305786;59;True;male;0;True;False;31044;40351
295128;295128;51;False;male;0;True;False;30331;30157
295207;295207;51;True;female;0;True;False;30341;18334
295210;295210;51;True;female;0;True;False;30341;21562
295245;295245;53;True;female;0;True;False;30343;38880
295363;295363;52;False;female;0;True;False;30352;39765
295487;295487;57;True;male;0;True;False;30362;29088
295518;295518;59;True;male;0;True;False;30364;17464
298025;298025;59;True;male;0;True;True;30444;17464
295523;295523;59;True;male;0;True;False;30364;12336
295527;295527;59;True;male;0;True;True;30364;30940
295622;295622;55;True;female;0;True;True;30380;3954
323500;323500;57;False;female;0;True;False;32432;3954
295703;295703;55;True;female;0;False;True;30385;14199
307601;307601;57;True;female;0;False;False;31387;14199
295759;295759;58;False;female;0;True;False;30393;13598
295850;295850;55;True;male;0;True;False;30400;12212
295855;295855;55;True;male;0;True;False;30400;248
295888;295888;56;True;male;0;True;True;30401;20161
325526;325526;55;True;male;0;True;False;32600;20161
325667;325667;56;True;male;0;True;False;32601;20161
295922;295922;56;True;male;0;True;False;30401;25901
295937;295937;56;True;male;0;True;False;30401;9799
296010;296010;57;True;male;0;True;False;30402;34953
296012;296012;57;True;male;0;True;False;30402;45255
296027;296027;58;True;male;0;True;False;30403;5479
296073;296073;58;True;male;0;True;False;30403;37425
296117;296117;59;True;male;0;True;False;30404;3315
296119;296119;59;True;male;0;True;False;30404;36573
296304;296304;55;False;male;0;True;False;30410;19162
296329;296329;56;False;male;0;True;False;30411;20187
326082;326082;59;True;male;0;True;False;32604;20187
296347;296347;57;False;male;0;True;False;30412;45043
305151;305151;55;True;male;0;True;False;31000;45043
296431;296431;55;True;female;0;True;False;30420;12683
305493;305493;57;True;female;0;True;False;31022;12683
296432;296432;55;True;female;0;True;False;30420;20049
298949;298949;57;True;female;0;True;False;30462;20049
296461;296461;55;True;female;0;True;False;30420;48426
296478;296478;55;True;female;0;True;False;30420;37260
312928;312928;59;True;female;0;True;False;31584;37260
330954;330954;55;False;female;0;True;True;32870;37260
296488;296488;55;True;female;0;True;False;30420;13291
299262;299262;59;True;female;0;True;False;30464;13291
296507;296507;56;True;female;0;True;False;30421;14882
296538;296538;56;True;female;0;True;False;30421;36168
296560;296560;57;True;female;0;True;False;30422;5359
305889;305889;58;True;female;0;True;False;31063;5359
315667;315667;59;True;female;0;True;False;31744;5359
296592;296592;57;True;female;0;True;False;30422;12614
296606;296606;57;True;female;0;True;False;30422;22824
296608;296608;57;True;female;0;True;True;30422;46955
325107;325107;58;False;female;0;True;False;32553;46955
296626;296626;58;True;female;0;True;False;30423;23770
312567;312567;57;True;female;0;True;False;31582;23770
296638;296638;58;True;female;0;True;False;30423;42094
301714;301714;59;False;female;0;True;False;30634;42094
296665;296665;58;True;female;0;True;True;30423;4271
296671;296671;58;True;female;0;True;False;30423;6250
296683;296683;58;True;female;0;True;False;30423;27145
296723;296723;59;True;female;0;True;False;30424;16263
296743;296743;59;True;female;0;True;True;30424;27692
296934;296934;56;False;female;0;True;False;30431;15510
296942;296942;57;False;female;0;True;False;30432;9784
296946;296946;57;False;female;0;True;False;30432;41875
302921;302921;55;False;female;0;True;False;30750;41875
325032;325032;55;False;female;0;True;False;32550;41875
297072;297072;55;True;male;0;True;False;30440;40241
328588;328588;55;True;male;0;True;False;32720;40241
297092;297092;55;True;male;0;True;False;30440;36401
297144;297144;55;True;male;0;True;False;30440;2853
297174;297174;55;True;male;0;True;False;30440;14514
330221;330221;56;True;male;0;True;False;32841;14514
297176;297176;55;True;male;0;True;False;30440;47882
304337;304337;55;False;male;0;True;False;30890;47882
320629;320629;55;True;male;0;True;False;32000;47882
332663;332663;56;False;male;0;True;False;33051;47882
297178;297178;55;True;male;0;True;False;30440;21327
297260;297260;56;True;male;0;True;True;30441;21327
297191;297191;55;True;male;0;True;False;30440;32385
297365;297365;56;True;male;0;True;True;30441;45293
317135;317135;57;False;male;0;True;False;31852;45293
297378;297378;56;True;male;0;True;False;30441;10971
297394;297394;56;True;male;0;True;False;30441;15871
297411;297411;56;True;male;0;True;True;30441;5635
297430;297430;56;True;male;0;True;False;30441;4321
297469;297469;57;True;male;0;True;False;30442;10350
307356;307356;59;True;male;0;True;False;31364;10350
328146;328146;58;True;male;0;True;False;32683;10350
297543;297543;57;True;male;0;True;False;30442;45595
297589;297589;57;True;male;0;True;True;30442;26663
297605;297605;57;True;male;0;True;False;30442;6572
297712;297712;58;True;male;0;True;False;30443;11576
297739;297739;58;True;male;0;True;False;30443;48530
297864;297864;59;True;male;0;True;False;30444;11592
320658;320658;57;True;male;0;True;False;32002;11592
297943;297943;59;True;male;0;True;True;30444;12210
298102;298102;56;True;male;0;False;True;30446;31068
298166;298166;57;True;male;0;False;False;30447;7596
298283;298283;55;False;male;0;True;False;30450;39409
318892;318892;59;True;male;0;True;False;31924;39409
298288;298288;55;False;male;0;True;False;30450;41957
298346;298346;56;False;male;0;True;True;30451;21241
303207;303207;59;True;male;0;True;False;30764;21241
298386;298386;57;False;male;0;True;False;30452;37899
298394;298394;57;False;male;0;True;False;30452;11435
310645;310645;57;True;male;0;True;False;31562;11435
298625;298625;55;True;female;0;True;False;30460;31898
298694;298694;55;True;female;0;True;False;30460;11989
298753;298753;55;True;female;0;True;False;30460;44368
298765;298765;55;True;female;0;True;False;30460;12004
298788;298788;56;True;female;0;True;False;30461;34040
298791;298791;56;True;female;0;True;False;30461;38799
298798;298798;56;True;female;0;True;False;30461;15196
298852;298852;56;True;female;0;True;False;30461;7051
315983;315983;56;True;female;0;True;False;31781;7051
298936;298936;57;True;female;0;True;False;30462;44517
298960;298960;57;True;female;0;True;False;30462;26681
333124;333124;55;True;female;0;True;False;33100;26681
298967;298967;57;True;female;0;True;False;30462;33434
312542;312542;57;True;female;0;True;False;31582;33434
299014;299014;57;True;female;0;True;False;30462;48080
299021;299021;57;True;female;0;True;False;30462;24448
321854;321854;56;False;female;0;True;False;32231;24448
326991;326991;59;True;female;0;True;False;32624;24448
332089;332089;56;False;female;0;True;False;32951;24448
299023;299023;57;True;female;0;True;False;30462;2365
312198;312198;55;True;female;0;True;False;31580;2365
299031;299031;57;True;female;0;True;False;30462;2408
305042;305042;57;True;female;0;True;False;30982;2408
299063;299063;57;True;female;0;True;False;30462;20
299075;299075;57;True;female;0;True;False;30462;1312
321851;321851;55;False;female;0;True;True;32230;1312
299099;299099;58;True;female;0;True;False;30463;23524
305451;305451;55;True;female;0;True;True;31020;23524
317300;317300;55;True;female;0;True;False;31860;23524
299103;299103;58;True;female;0;True;False;30463;4456
299134;299134;58;True;female;0;True;False;30463;13975
299148;299148;58;True;female;0;True;False;30463;2521
301106;301106;56;True;female;0;True;False;30581;2521
299158;299158;58;True;female;0;True;False;30463;8658
299170;299170;58;True;female;0;True;False;30463;39422
323766;323766;56;True;female;0;True;False;32461;39422
299186;299186;58;True;female;0;True;False;30463;17826
299202;299202;58;True;female;0;True;False;30463;39202
299204;299204;58;True;female;0;True;False;30463;435
299288;299288;59;True;female;0;True;False;30464;3938
299300;299300;59;True;female;0;True;False;30464;20783
302415;302415;59;True;female;0;True;False;30704;20783
327025;327025;59;True;female;0;True;False;32624;20783
299428;299428;55;True;female;0;False;False;30465;15372
299456;299456;55;True;female;0;False;False;30465;17241
299671;299671;58;True;female;0;False;False;30468;8908
299870;299870;57;False;female;0;True;False;30472;38707
299922;299922;58;False;female;0;True;False;30473;26817
299968;299968;58;False;female;0;True;False;30473;26817
324859;324859;58;True;female;0;True;False;32543;26817
299965;299965;58;False;female;0;True;False;30473;38295
300014;300014;59;False;female;0;True;False;30474;38922
300167;300167;55;True;male;0;True;False;30480;19885
300208;300208;56;True;male;0;True;True;30481;41238
300229;300229;57;True;male;0;True;False;30482;23424
300243;300243;58;True;male;0;True;False;30483;29962
300349;300349;58;False;male;0;True;False;30493;19875
300451;300451;58;True;female;0;True;True;30503;33673
300460;300460;59;True;female;0;True;False;30504;23811
300527;300527;56;False;female;0;True;False;30511;47889
300545;300545;58;False;female;0;True;True;30513;37457
300727;300727;57;False;male;0;True;True;30532;6169
332405;332405;56;True;male;0;True;True;33001;6169
300740;300740;59;False;male;0;True;False;30534;19526
301062;301062;57;False;male;0;True;False;30572;19526
300751;300751;57;False;male;0;False;False;30537;5415
300780;300780;56;True;female;0;True;False;30541;941
300839;300839;59;True;female;0;True;True;30544;43823
303810;303810;58;False;female;0;True;False;30793;43823
300888;300888;56;False;female;0;True;False;30551;16690
325042;325042;55;False;female;0;True;False;32550;16690
300909;300909;55;False;female;0;False;False;30555;11268
300927;300927;55;True;male;0;True;True;30560;17746
300988;300988;58;True;male;0;True;True;30563;35112
305769;305769;58;True;male;0;True;False;31043;35112
301008;301008;59;True;male;0;True;True;30564;15289
301110;301110;56;True;female;0;True;False;30581;42033
301132;301132;57;True;female;0;True;False;30582;22893
319516;319516;57;True;female;0;True;False;31942;22893
301138;301138;58;True;female;0;True;False;30583;32973
301195;301195;58;True;female;0;False;False;30588;2536
301223;301223;58;False;female;0;True;False;30593;7307
301233;301233;59;False;female;0;True;False;30594;24128
301262;301262;55;True;male;0;True;False;30600;47486
301291;301291;56;True;male;0;True;False;30601;45735
301441;301441;55;False;male;0;True;False;30610;38928
301570;301570;58;True;female;0;True;False;30623;19545
301756;301756;56;True;male;0;True;True;30641;40656
301786;301786;57;True;male;0;True;False;30642;22858
301851;301851;56;False;male;0;True;False;30651;13066
301936;301936;55;True;female;0;False;False;30665;19820
317726;317726;58;True;female;0;False;False;31868;19820
327192;327192;58;True;female;0;False;False;32628;19820
301966;301966;55;False;female;0;True;False;30670;44017
313656;313656;58;False;female;0;True;False;31593;44017
302014;302014;55;True;male;0;True;False;30680;17604
302094;302094;57;True;male;0;True;True;30682;17768
302106;302106;58;True;male;0;True;True;30683;37673
323351;323351;57;False;male;0;True;False;32412;37673
302309;302309;56;True;female;0;True;False;30701;32075
302379;302379;58;True;female;0;True;False;30703;15413
302405;302405;59;True;female;0;True;False;30704;35224
302508;302508;57;False;female;0;True;False;30712;23960
328859;328859;59;True;female;0;True;False;32744;23960
302605;302605;56;True;male;0;True;False;30721;35318
302612;302612;57;True;male;0;True;True;30722;9965
302633;302633;57;True;male;0;True;False;30722;2817
302737;302737;56;False;male;0;True;True;30731;35784
302813;302813;56;True;female;0;True;False;30741;27767
302953;302953;59;False;female;0;True;False;30754;35519
303054;303054;56;True;male;0;True;False;30761;21939
318587;318587;56;True;male;0;True;False;31921;21939
303063;303063;56;True;male;0;True;False;30761;17068
303120;303120;57;True;male;0;True;True;30762;8032
303165;303165;58;True;male;0;True;True;30763;14031
303373;303373;57;False;male;0;True;False;30772;11956
324426;324426;58;True;male;0;True;False;32523;11956
303447;303447;55;True;female;0;True;False;30780;15772
303496;303496;56;True;female;0;True;True;30781;38719
303498;303498;56;True;female;0;True;False;30781;46412
303521;303521;56;True;female;0;True;False;30781;41765
303559;303559;57;True;female;0;True;False;30782;27347
333378;333378;59;False;female;0;True;False;33114;27347
303584;303584;58;True;female;0;True;True;30783;38047
303604;303604;58;True;female;0;True;False;30783;12756
320894;320894;59;True;female;0;True;False;32064;12756
303625;303625;59;True;female;0;True;False;30784;11547
303628;303628;59;True;female;0;True;False;30784;43752
315001;315001;55;True;female;0;True;True;31660;43752
317334;317334;56;True;female;0;True;False;31861;43752
328925;328925;56;False;female;0;True;False;32751;43752
303632;303632;59;True;female;0;True;False;30784;28594
303645;303645;59;True;female;0;True;False;30784;26862
303784;303784;56;False;female;0;True;False;30791;16089
326936;326936;58;True;female;0;True;False;32623;16089
303800;303800;57;False;female;0;True;False;30792;22984
313470;313470;56;False;female;0;True;False;31591;22984
317414;317414;57;True;female;0;True;False;31862;22984
303812;303812;58;False;female;0;True;False;30793;29759
303823;303823;58;False;female;0;True;False;30793;18480
303955;303955;55;True;female;0;True;False;30820;31862
303973;303973;57;True;female;0;True;False;30822;46372
304166;304166;56;True;female;0;True;False;30861;2711
304178;304178;57;True;female;0;True;False;30862;13978
306530;306530;58;True;female;0;True;True;31223;13978
304268;304268;55;True;male;0;True;True;30880;26976
304270;304270;55;True;male;0;True;False;30880;8774
304286;304286;57;True;male;0;True;False;30882;19764
304399;304399;59;True;female;0;True;False;30904;1848
305871;305871;56;True;female;0;True;False;31061;1848
304692;304692;56;True;female;0;True;True;30941;11580
304700;304700;56;True;female;0;True;False;30941;4233
304733;304733;58;True;female;0;True;False;30943;8578
304792;304792;57;True;female;0;False;False;30947;6941
304825;304825;56;False;female;0;True;False;30951;45882
304849;304849;59;False;female;0;True;False;30954;4236
304852;304852;59;False;female;0;True;False;30954;5219
304918;304918;57;True;male;0;True;False;30962;37760
305037;305037;57;True;female;0;True;False;30982;15695
305039;305039;57;True;female;0;True;False;30982;13927
332332;332332;58;True;female;0;True;False;32983;13927
305049;305049;58;True;female;0;True;False;30983;23658
319554;319554;58;True;female;0;True;False;31943;23658
305108;305108;57;False;female;0;True;False;30992;40037
305113;305113;58;False;female;0;True;False;30993;7180
305147;305147;55;True;male;0;True;False;31000;15730
305181;305181;56;True;male;0;True;False;31001;32235
322799;322799;56;True;male;0;True;False;32361;32235
305199;305199;56;True;male;0;True;False;31001;5451
305214;305214;57;True;male;0;True;False;31002;37766
305238;305238;57;True;male;0;True;False;31002;32612
305304;305304;59;True;male;0;True;False;31004;40740
305363;305363;55;False;male;0;True;True;31010;47793
305395;305395;57;False;male;0;True;True;31012;2666
305477;305477;56;True;female;0;True;False;31021;47786
312205;312205;55;True;female;0;True;False;31580;47786
327419;327419;58;False;female;0;True;False;32633;47786
330045;330045;56;False;female;0;True;False;32831;47786
331798;331798;55;True;female;0;True;False;32940;47786
331832;331832;56;True;female;0;True;True;32941;47786
305525;305525;58;True;female;0;True;False;31023;21146
305549;305549;58;True;female;0;True;True;31023;46965
326921;326921;58;True;female;0;True;False;32623;46965
305555;305555;59;True;female;0;True;False;31024;15375
305556;305556;59;True;female;0;True;True;31024;14663
305613;305613;57;True;female;0;False;True;31027;17560
316054;316054;55;True;female;0;False;True;31785;17560
324145;324145;59;True;female;0;False;True;32509;17560
305654;305654;56;False;female;0;True;False;31031;24994
305677;305677;58;False;female;0;True;False;31033;16388
324759;324759;56;True;female;0;True;False;32541;16388
305729;305729;55;True;male;0;True;False;31040;33717
305772;305772;58;True;male;0;True;False;31043;39472
305952;305952;58;False;female;0;True;True;31073;3138
306085;306085;56;True;female;0;True;False;31101;46773
326839;326839;58;True;female;0;True;False;32623;46773
306146;306146;56;False;female;0;True;False;31111;31765
306149;306149;57;False;female;0;True;False;31112;45238
306183;306183;56;True;male;0;True;True;31121;19210
306215;306215;59;True;male;0;True;False;31124;27764
306265;306265;57;True;female;0;True;False;31142;39466
315302;315302;58;True;female;0;True;True;31703;39466
306410;306410;57;True;female;0;True;False;31182;48553
306562;306562;56;True;male;0;True;False;31241;14485
306628;306628;58;True;female;0;True;True;31263;48249
306730;306730;59;True;male;0;True;False;31284;40932
306832;306832;57;True;female;0;True;False;31302;35741
306858;306858;59;True;female;0;True;False;31304;34272
313617;313617;58;False;female;0;True;False;31593;34272
307051;307051;56;False;male;0;True;False;31331;40148
327786;327786;56;False;male;0;True;True;32651;40148
307130;307130;59;True;female;0;True;False;31344;16476
324120;324120;59;True;female;0;True;True;32504;16476
307165;307165;59;True;female;0;False;False;31349;27989
315390;315390;58;False;female;0;False;False;31718;27989
307173;307173;55;False;female;0;True;True;31350;35881
307191;307191;59;False;female;0;True;False;31354;27849
307194;307194;59;False;female;0;True;False;31354;25460
307201;307201;57;False;female;0;False;False;31357;13685
313797;313797;56;False;female;0;False;True;31596;13685
307202;307202;58;False;female;0;False;False;31358;25186
332056;332056;59;True;female;0;False;False;32949;25186
307230;307230;55;True;male;0;True;True;31360;48944
307253;307253;56;True;male;0;True;True;31361;43238
307266;307266;56;True;male;0;True;False;31361;31511
307275;307275;57;True;male;0;True;False;31362;46799
330548;330548;56;False;male;0;True;False;32851;46799
307297;307297;57;True;male;0;True;False;31362;11840
316872;316872;59;True;male;0;True;True;31844;11840
307315;307315;58;True;male;0;True;False;31363;43025
307322;307322;58;True;male;0;True;False;31363;3773
307547;307547;58;True;female;0;True;True;31383;13083
307647;307647;58;False;female;0;True;True;31393;7921
307731;307731;56;True;male;0;True;False;31401;13302
307837;307837;59;True;male;0;True;False;31404;33850
307944;307944;59;False;male;0;True;False;31414;32289
307974;307974;55;True;female;0;True;False;31420;27593
308022;308022;57;True;female;0;True;False;31422;16156
308190;308190;57;False;female;0;True;False;31432;38787
308275;308275;55;True;male;0;True;False;31440;41918
308281;308281;55;True;male;0;True;False;31440;48660
309467;309467;59;True;male;0;True;False;31484;48660
308349;308349;56;True;male;0;True;True;31441;12665
308364;308364;56;True;male;0;True;False;31441;2401
309471;309471;59;True;male;0;True;False;31484;2401
331398;331398;57;True;male;0;True;False;32922;2401
308437;308437;57;True;male;0;True;True;31442;46316
316683;316683;57;True;male;0;True;False;31842;46316
325832;325832;57;True;male;0;True;False;32602;46316
308441;308441;57;True;male;0;True;False;31442;47421
308495;308495;58;True;male;0;True;False;31443;31679
308772;308772;59;False;male;0;True;False;31454;17880
310837;310837;57;True;male;0;True;False;31562;17880
308840;308840;55;True;female;0;True;True;31460;1065
308859;308859;56;True;female;0;True;False;31461;15342
308880;308880;56;True;female;0;True;False;31461;2737
308895;308895;56;True;female;0;True;False;31461;31926
308902;308902;56;True;female;0;True;False;31461;22012
312874;312874;59;True;female;0;True;False;31584;22012
319975;319975;57;False;female;0;True;False;31952;22012
309002;309002;58;True;female;0;True;False;31463;42151
309014;309014;58;True;female;0;True;False;31463;29789
309256;309256;56;False;female;0;True;False;31471;42901
309259;309259;57;False;female;0;True;True;31472;37240
309381;309381;55;True;male;0;True;False;31480;12173
309382;309382;55;True;male;0;True;False;31480;48580
318857;318857;58;True;male;0;True;False;31923;48580
309430;309430;57;True;male;0;True;False;31482;4246
309531;309531;57;False;male;0;True;False;31492;40923
309604;309604;58;True;female;0;True;False;31503;19884
309607;309607;58;True;female;0;True;False;31503;48842
309749;309749;56;True;male;0;True;True;31521;12331
309925;309925;58;False;male;0;True;True;31533;5704
311860;311860;58;False;male;0;True;False;31573;5704
309949;309949;55;True;female;0;True;False;31540;48366
310043;310043;59;True;female;0;True;True;31544;43183
319488;319488;57;True;female;0;True;False;31942;43183
310063;310063;56;True;female;0;False;False;31546;44440
310110;310110;56;False;female;0;True;True;31551;42282
310318;310318;55;True;male;0;True;False;31560;20153
310319;310319;55;True;male;0;True;False;31560;13439
310327;310327;55;True;male;0;True;False;31560;11814
310389;310389;55;True;male;0;True;False;31560;38199
311770;311770;56;False;male;0;True;False;31571;38199
310449;310449;56;True;male;0;True;False;31561;12308
321636;321636;56;True;male;0;True;False;32201;12308
310829;310829;57;True;male;0;True;True;31562;12462
310846;310846;57;True;male;0;True;False;31562;20826
332248;332248;58;True;male;0;True;True;32963;20826
310890;310890;58;True;male;0;True;False;31563;42176
310939;310939;58;True;male;0;True;False;31563;19393
311005;311005;58;True;male;0;True;False;31563;20904
311020;311020;58;True;male;0;True;False;31563;9773
311102;311102;59;True;male;0;True;False;31564;37966
311221;311221;59;True;male;0;True;False;31564;37966
325189;325189;55;True;male;0;True;False;32560;37966
