person_id;trip_index;preceding_activity_index;following_activity_index;departure_time;arrival_time;preceding_purpose;following_purpose;is_first;is_last
317945;2;2;3;33684.0;34164.0;shop;work;False;False
317945;3;3;4;66264.0;66384.0;work;shop;False;False
317945;4;4;5;68664.0;68964.0;shop;home;False;True
317951;0;0;1;27936.0;29796.0;home;other;True;False
317951;1;1;2;29856.0;33636.0;other;other;False;False
317951;2;2;3;36636.0;37236.0;other;work;False;False
317951;3;3;4;43236.0;43836.0;work;home;False;False
317951;4;4;5;50436.0;51036.0;home;work;False;False
317951;5;5;6;68436.0;69036.0;work;home;False;True
317952;0;0;1;62290.0;63190.0;home;other;True;False
317952;1;1;2;64990.0;65890.0;other;home;False;True
318010;0;0;1;18081.0;18681.0;home;work;True;False
318010;1;1;2;48981.0;49881.0;work;home;False;False
318010;2;2;3;65421.0;66021.0;home;shop;False;False
318010;3;3;4;66141.0;66261.0;shop;home;False;False
318010;4;4;5;66321.0;66561.0;home;other;False;False
318010;5;5;6;69741.0;70221.0;other;other;False;False
318010;6;6;7;70461.0;71421.0;other;home;False;True
318060;0;0;1;27554.0;27854.0;leisure;home;True;False
318060;1;1;2;28454.0;29354.0;home;leisure;False;False
318060;2;2;3;42554.0;43154.0;leisure;leisure;False;False
318060;3;3;4;47954.0;48554.0;leisure;leisure;False;False
318060;4;4;5;59054.0;59654.0;leisure;shop;False;False
318060;5;5;6;63554.0;64454.0;shop;home;False;False
318060;6;6;7;72554.0;72854.0;home;leisure;False;True
318074;0;0;1;26299.0;27859.0;home;other;True;False
318074;1;1;2;27919.0;32299.0;other;work;False;False
318074;2;2;3;67459.0;72379.0;work;home;False;True
318098;0;0;1;33463.0;35563.0;home;work;True;False
318098;1;1;2;47863.0;50563.0;work;work;False;False
318098;2;2;3;51463.0;56863.0;work;work;False;False
318098;3;3;4;59563.0;61363.0;work;home;False;False
318098;4;4;5;67663.0;69463.0;home;leisure;False;False
318098;5;5;6;70363.0;70963.0;leisure;work;False;False
318098;6;6;7;82063.0;82663.0;work;work;False;False
318098;7;7;8;83563.0;85363.0;work;home;False;True
318157;0;0;1;24796.0;27196.0;home;work;True;False
318157;1;1;2;60796.0;63196.0;work;home;False;False
318157;2;2;3;66796.0;66916.0;home;leisure;False;False
318157;3;3;4;79396.0;79516.0;leisure;home;False;True
318186;0;0;1;27779.0;29579.0;home;work;True;False
318186;1;1;2;59879.0;61379.0;work;home;False;True
318195;0;0;1;35078.0;35378.0;home;shop;True;False
318195;1;1;2;35678.0;35978.0;shop;home;False;False
318195;2;2;3;36878.0;37778.0;home;shop;False;False
318195;3;3;4;40478.0;42278.0;shop;home;False;False
318195;4;4;5;60278.0;60638.0;home;shop;False;False
318195;5;5;6;61178.0;61478.0;shop;home;False;True
318260;0;0;1;23404.0;27304.0;home;work;True;False
318260;1;1;2;40804.0;41404.0;work;shop;False;False
318260;2;2;3;44704.0;45304.0;shop;work;False;False
318260;3;3;4;56104.0;60304.0;work;other;False;False
318260;4;4;5;63304.0;65704.0;other;home;False;True
318275;0;0;1;55221.0;56001.0;home;shop;True;False
318275;1;1;2;56721.0;57621.0;shop;home;False;True
318299;0;0;1;37733.0;38033.0;home;shop;True;False
318299;1;1;2;41633.0;41933.0;shop;home;False;True
318304;0;0;1;48468.0;48768.0;home;work;True;False
318304;1;1;2;58368.0;59268.0;work;home;False;True
318327;0;0;1;28184.0;29084.0;home;work;True;False
318327;1;1;2;44384.0;44984.0;work;shop;False;False
318327;2;2;3;45884.0;46484.0;shop;work;False;False
318327;3;3;4;47084.0;49784.0;work;work;False;False
318327;4;4;5;56984.0;58784.0;work;work;False;False
318327;5;5;6;64784.0;66584.0;work;home;False;False
318327;6;6;7;78584.0;82184.0;home;leisure;False;False
318327;7;7;8;95684.0;98384.0;leisure;home;False;True
318341;0;0;1;27765.0;28065.0;home;work;True;False
318341;1;1;2;45465.0;45765.0;work;home;False;False
318341;2;2;3;49365.0;49665.0;home;work;False;False
318341;3;3;4;60165.0;60765.0;work;leisure;False;False
318341;4;4;5;64965.0;65265.0;leisure;home;False;False
318341;5;5;6;66765.0;67965.0;home;leisure;False;False
318341;6;6;7;72765.0;73965.0;leisure;home;False;True
318355;0;0;1;45413.0;47813.0;home;education;True;False
318355;1;1;2;52613.0;53213.0;education;education;False;False
318355;2;2;3;60713.0;61313.0;education;education;False;False
318355;3;3;4;64613.0;65813.0;education;home;False;True
318378;0;0;1;31847.0;33047.0;home;work;True;False
318378;1;1;2;63647.0;65147.0;work;home;False;True
318400;0;0;1;29238.0;31338.0;home;work;True;False
318400;1;1;2;47238.0;49638.0;work;work;False;False
318400;2;2;3;66138.0;69738.0;work;home;False;True
318401;0;0;1;67748.0;68348.0;home;leisure;True;False
318401;1;1;2;87848.0;88448.0;leisure;home;False;True
318441;0;0;1;28665.0;30165.0;home;work;True;False
318441;1;1;2;59265.0;60465.0;work;home;False;False
318441;2;2;3;62865.0;63465.0;home;other;False;False
318441;3;3;4;65265.0;65565.0;other;shop;False;False
318441;4;4;5;66165.0;66345.0;shop;home;False;True
318468;0;0;1;43497.0;44397.0;home;shop;True;False
318468;1;1;2;45297.0;46197.0;shop;shop;False;False
318468;2;2;3;46797.0;47397.0;shop;home;False;True
318527;0;0;1;30312.0;31812.0;home;shop;True;False
318527;1;1;2;32712.0;33612.0;shop;leisure;False;False
318527;2;2;3;39012.0;39612.0;leisure;leisure;False;False
318527;3;3;4;42612.0;44112.0;leisure;leisure;False;False
318527;4;4;5;62412.0;64212.0;leisure;shop;False;False
318527;5;5;6;67812.0;69612.0;shop;home;False;True
318587;0;0;1;25323.0;26823.0;home;work;True;False
318587;1;1;2;69123.0;70923.0;work;home;False;True
318609;0;0;1;34028.0;34328.0;home;shop;True;False
318609;1;1;2;37628.0;37928.0;shop;home;False;True
318624;0;0;1;28847.0;29747.0;home;work;True;False
318624;1;1;2;31847.0;33347.0;work;work;False;False
318624;2;2;3;44447.0;45047.0;work;home;False;False
318624;3;3;4;48047.0;48647.0;home;work;False;False
318624;4;4;5;69347.0;69947.0;work;home;False;True
318684;0;0;1;32052.0;32532.0;home;other;True;False
318684;1;1;2;32952.0;33312.0;other;work;False;False
318684;2;2;3;34752.0;35112.0;work;work;False;False
318684;3;3;4;35712.0;36072.0;work;work;False;False
318684;4;4;5;47352.0;52152.0;work;work;False;False
318684;5;5;6;63552.0;68052.0;work;work;False;False
318684;6;6;7;74352.0;74532.0;work;home;False;True
318717;0;0;1;30462.0;30762.0;home;leisure;True;False
318717;1;1;2;41262.0;41562.0;leisure;home;False;False
318717;2;2;3;59262.0;60162.0;home;leisure;False;False
318717;3;3;4;66462.0;67362.0;leisure;home;False;True
318734;0;0;1;30226.0;34726.0;home;work;True;False
318734;1;1;2;46426.0;48226.0;work;home;False;True
318740;0;0;1;28126.0;29266.0;home;work;True;False
318740;1;1;2;45286.0;46006.0;work;home;False;False
318740;2;2;3;49186.0;49846.0;home;work;False;False
318740;3;3;4;66946.0;68266.0;work;home;False;True
318749;0;0;1;20850.0;21390.0;home;work;True;False
318749;1;1;2;43950.0;46050.0;work;home;False;False
318749;2;2;3;51450.0;53250.0;home;work;False;False
318749;3;3;4;70950.0;72270.0;work;home;False;True
318754;0;0;1;27127.0;27427.0;home;shop;True;False
318754;1;1;2;29227.0;29827.0;shop;home;False;False
318754;2;2;3;66727.0;67027.0;home;leisure;False;False
318754;3;3;4;70027.0;70327.0;leisure;home;False;True
318774;0;0;1;50693.0;52493.0;home;shop;True;False
318774;1;1;2;52793.0;53993.0;shop;shop;False;False
318774;2;2;3;66893.0;67793.0;shop;home;False;True
318776;0;0;1;31444.0;33544.0;home;work;True;False
318776;1;1;2;33844.0;34744.0;work;home;False;False
318776;2;2;3;41344.0;41944.0;home;work;False;False
318776;3;3;4;44344.0;44944.0;work;home;False;False
318776;4;4;5;61144.0;62044.0;home;work;False;False
318776;5;5;6;62344.0;64744.0;work;home;False;True
318846;0;0;1;22772.0;23132.0;home;work;True;False
318846;1;1;2;41972.0;42332.0;work;home;False;False
318846;2;2;3;44672.0;45032.0;home;work;False;False
318846;3;3;4;58172.0;58772.0;work;home;False;False
318846;4;4;5;60872.0;61772.0;home;shop;False;False
318846;5;5;6;65372.0;66272.0;shop;home;False;True
318857;0;0;1;38581.0;39781.0;work;home;True;False
318857;1;1;2;63181.0;64981.0;home;shop;False;False
318857;2;2;3;67381.0;69181.0;shop;home;False;False
318857;3;3;4;99481.0;100071.0;home;work;False;True
318875;0;0;1;39368.0;39968.0;home;shop;True;False
318875;1;1;2;42968.0;43568.0;shop;home;False;True
318892;0;0;1;48684.0;48984.0;home;work;True;False
318892;1;1;2;65784.0;66084.0;work;home;False;True
318898;0;0;1;27921.0;32421.0;home;work;True;False
318898;1;1;2;63921.0;68421.0;work;home;False;True
318905;0;0;1;31817.0;32417.0;home;work;True;False
318905;1;1;2;63317.0;65117.0;work;home;False;False
318905;2;2;3;68417.0;69617.0;home;shop;False;False
318905;3;3;4;69917.0;71117.0;shop;home;False;True
318912;0;0;1;28767.0;29667.0;home;work;True;False
318912;1;1;2;30567.0;31167.0;work;work;False;False
318912;2;2;3;61167.0;62067.0;work;work;False;False
318912;3;3;4;62967.0;63867.0;work;home;False;True
318918;0;0;1;30406.0;30706.0;home;shop;True;False
318918;1;1;2;32506.0;33106.0;shop;home;False;False
318918;2;2;3;70006.0;70306.0;home;leisure;False;False
318918;3;3;4;73306.0;73606.0;leisure;home;False;True
318959;0;0;1;31207.0;31807.0;work;work;True;False
318959;1;1;2;45607.0;47107.0;work;leisure;False;False
318959;2;2;3;51007.0;51907.0;leisure;leisure;False;False
318959;3;3;4;57607.0;69907.0;leisure;home;False;True
318974;0;0;1;36671.0;36971.0;home;leisure;True;False
318974;1;1;2;72671.0;72971.0;leisure;home;False;True
318975;0;0;1;29000.0;29240.0;home;work;True;False
318975;1;1;2;45620.0;45920.0;work;home;False;True
318991;0;0;1;30842.0;34442.0;home;other;True;False
318991;1;1;2;65042.0;68642.0;other;home;False;True
319020;0;0;1;30590.0;31490.0;home;leisure;True;False
319020;1;1;2;62690.0;63890.0;leisure;home;False;True
319056;0;0;1;29539.0;30439.0;home;leisure;True;False
319056;1;1;2;61639.0;62839.0;leisure;home;False;True
319060;0;0;1;32813.0;33713.0;home;shop;True;False
319060;1;1;2;34013.0;34613.0;shop;home;False;True
319069;0;0;1;26944.0;27544.0;home;work;True;False
319069;1;1;2;59944.0;60244.0;work;home;False;True
319092;0;0;1;26918.0;27518.0;home;work;True;False
319092;1;1;2;59918.0;60218.0;work;home;False;True
319122;0;0;1;27333.0;29433.0;home;education;True;False
319122;1;1;2;41733.0;43533.0;education;leisure;False;False
319122;2;2;3;48933.0;50133.0;leisure;education;False;False
319122;3;3;4;59733.0;60933.0;education;shop;False;False
319122;4;4;5;63333.0;63453.0;shop;leisure;False;False
319122;5;5;6;84033.0;84633.0;leisure;home;False;True
319183;0;0;1;43984.0;45784.0;work;home;True;False
319183;1;1;2;94384.0;96184.0;home;work;False;True
319190;0;0;1;59353.0;59953.0;home;leisure;True;False
319190;1;1;2;66553.0;67153.0;leisure;home;False;True
319200;0;0;1;51095.0;65495.0;work;home;True;True
319233;0;0;1;41495.0;42395.0;home;leisure;True;False
319233;1;1;2;42455.0;43295.0;leisure;home;False;False
319233;2;2;3;59495.0;61295.0;home;leisure;False;False
319233;3;3;4;63095.0;64895.0;leisure;home;False;True
319234;0;0;1;36870.0;37350.0;home;other;True;False
319234;1;1;2;38010.0;38970.0;other;other;False;False
319234;2;2;3;41490.0;41670.0;other;other;False;False
319234;3;3;4;41730.0;41970.0;other;home;False;False
319234;4;4;5;45390.0;46590.0;home;work;False;False
319234;5;5;6;78390.0;79470.0;work;home;False;True
319235;0;0;1;25763.0;27023.0;home;other;True;False
319235;1;1;2;27083.0;27923.0;other;work;False;False
319235;2;2;3;62063.0;62363.0;work;leisure;False;False
319235;3;3;4;64103.0;64703.0;leisure;other;False;False
319235;4;4;5;67823.0;68423.0;other;shop;False;False
319235;5;5;6;68903.0;69623.0;shop;other;False;False
319235;6;6;7;70223.0;71543.0;other;home;False;False
319235;7;7;8;82283.0;83423.0;home;other;False;False
319235;8;8;9;83723.0;84323.0;other;home;False;True
319238;0;0;1;26481.0;27681.0;home;work;True;False
319238;1;1;2;51081.0;52281.0;work;home;False;False
319238;2;2;3;59481.0;59721.0;home;other;False;False
319238;3;3;4;60381.0;60681.0;other;home;False;True
319283;0;0;1;32228.0;33428.0;home;work;True;False
319283;1;1;2;52028.0;53228.0;work;home;False;False
319283;2;2;3;55628.0;56528.0;home;shop;False;False
319283;3;3;4;59228.0;60428.0;shop;home;False;False
319283;4;4;5;63728.0;65228.0;home;work;False;False
319283;5;5;6;77228.0;78428.0;work;home;False;True
319343;0;0;1;29109.0;29709.0;home;work;True;False
319343;1;1;2;66309.0;66909.0;work;home;False;True
319349;0;0;1;29792.0;31592.0;work;work;True;False
319349;1;1;2;66692.0;68492.0;work;home;False;True
319350;0;0;1;29955.0;31155.0;home;work;True;False
319350;1;1;2;46155.0;47655.0;work;home;False;False
319350;2;2;3;49755.0;50955.0;home;work;False;False
319350;3;3;4;63555.0;65055.0;work;home;False;True
319353;0;0;1;33175.0;33775.0;home;work;True;False
319353;1;1;2;64675.0;65275.0;work;home;False;True
319377;0;0;1;32097.0;32997.0;home;shop;True;False
319377;1;1;2;36297.0;36897.0;shop;home;False;False
319377;2;2;3;51597.0;51897.0;home;shop;False;False
319377;3;3;4;54297.0;54597.0;shop;home;False;True
319380;0;0;1;54251.0;56051.0;home;other;True;False
319380;1;1;2;60551.0;61151.0;other;shop;False;False
319380;2;2;3;65051.0;65351.0;shop;home;False;True
319384;0;0;1;49267.0;53767.0;home;shop;True;False
319384;1;1;2;66367.0;66967.0;shop;leisure;False;False
319384;2;2;3;84367.0;88567.0;leisure;home;False;True
319388;0;0;1;40951.0;41851.0;home;other;True;False
319388;1;1;2;42151.0;43951.0;other;shop;False;False
319388;2;2;3;49951.0;52651.0;shop;leisure;False;False
319388;3;3;4;63451.0;67051.0;leisure;home;False;True
319424;0;0;1;62265.0;62565.0;home;leisure;True;False
319424;1;1;2;64065.0;64365.0;leisure;home;False;True
319435;0;0;1;40078.0;40378.0;home;shop;True;False
319435;1;1;2;41878.0;42178.0;shop;home;False;False
319435;2;2;3;46078.0;46378.0;home;work;False;False
319435;3;3;4;58078.0;58378.0;work;home;False;False
319435;4;4;5;58678.0;59878.0;home;leisure;False;False
319435;5;5;6;64678.0;67078.0;leisure;home;False;True
319440;0;0;1;27717.0;28317.0;home;work;True;False
319440;1;1;2;64317.0;64917.0;work;home;False;True
319472;0;0;1;24009.0;24909.0;home;education;True;False
319472;1;1;2;41709.0;42609.0;education;home;False;False
319472;2;2;3;45609.0;46509.0;home;education;False;False
319472;3;3;4;60009.0;60909.0;education;home;False;False
319472;4;4;5;62109.0;62409.0;home;shop;False;False
319472;5;5;6;64809.0;65409.0;shop;home;False;False
319472;6;6;7;66609.0;67209.0;home;other;False;False
319472;7;7;8;69309.0;69609.0;other;home;False;True
319484;0;0;1;32836.0;33016.0;home;shop;True;False
319484;1;1;2;33136.0;33376.0;shop;home;False;True
319486;0;0;1;62961.0;63261.0;home;leisure;True;False
319486;1;1;2;64761.0;65061.0;leisure;home;False;True
319488;0;0;1;59812.0;60952.0;leisure;shop;True;False
319488;1;1;2;61312.0;61852.0;shop;other;False;False
319488;2;2;3;66772.0;68572.0;other;home;False;True
319503;0;0;1;31684.0;31984.0;home;other;True;False
319503;1;1;2;32104.0;32284.0;other;other;False;False
319503;2;2;3;32584.0;34084.0;other;leisure;False;False
319503;3;3;4;41284.0;43084.0;leisure;other;False;False
319503;4;4;5;43684.0;43984.0;other;home;False;False
319503;5;5;6;46684.0;48484.0;home;work;False;False
319503;6;6;7;71884.0;73684.0;work;home;False;True
319513;0;0;1;62580.0;62880.0;home;leisure;True;False
319513;1;1;2;66480.0;66780.0;leisure;home;False;False
319513;2;2;3;68280.0;68580.0;home;shop;False;False
319513;3;3;4;69480.0;69780.0;shop;home;False;False
319513;4;4;5;70080.0;70380.0;home;leisure;False;False
319513;5;5;6;72480.0;72780.0;leisure;home;False;True
319516;0;0;1;32833.0;33433.0;home;leisure;True;False
319516;1;1;2;33493.0;34033.0;leisure;home;False;False
319516;2;2;3;34333.0;36133.0;home;leisure;False;False
319516;3;3;4;53533.0;55333.0;leisure;home;False;False
319516;4;4;5;57133.0;58633.0;home;leisure;False;False
319516;5;5;6;58693.0;59533.0;leisure;home;False;True
319518;0;0;1;37438.0;37858.0;home;other;True;False
319518;1;1;2;40798.0;40978.0;other;leisure;False;False
319518;2;2;3;44278.0;44758.0;leisure;home;False;True
319554;0;0;1;28224.0;29424.0;home;shop;True;False
319554;1;1;2;33624.0;35424.0;shop;leisure;False;False
319554;2;2;3;39024.0;39924.0;leisure;home;False;False
319554;3;3;4;42624.0;43224.0;home;work;False;False
319554;4;4;5;71424.0;71724.0;work;other;False;False
319554;5;5;6;75024.0;75324.0;other;home;False;False
319554;6;6;7;78624.0;79224.0;home;other;False;False
319554;7;7;8;79284.0;80424.0;other;home;False;True
319583;0;0;1;28831.0;31531.0;home;work;True;False
319583;1;1;2;63931.0;66631.0;work;home;False;False
319583;2;2;3;70231.0;70531.0;home;leisure;False;False
319583;3;3;4;77431.0;78331.0;leisure;leisure;False;False
319583;4;4;5;80431.0;81331.0;leisure;home;False;True
319640;0;0;1;40209.0;41409.0;home;work;True;False
319640;1;1;2;69009.0;70509.0;work;home;False;True
319650;0;0;1;32600.0;33500.0;home;work;True;False
319650;1;1;2;66800.0;67100.0;work;shop;False;False
319650;2;2;3;69200.0;70400.0;shop;home;False;False
319650;3;3;4;73100.0;80300.0;home;leisure;False;True
319675;0;0;1;26801.0;27701.0;home;work;True;False
319675;1;1;2;42401.0;43301.0;work;home;False;False
319675;2;2;3;48401.0;49301.0;home;work;False;False
319675;3;3;4;65501.0;69101.0;work;home;False;True
319676;0;0;1;31399.0;32479.0;home;work;True;False
319676;1;1;2;44839.0;45799.0;work;home;False;True
319687;0;0;1;25329.0;27729.0;home;work;True;False
319687;1;1;2;42729.0;43029.0;work;shop;False;False
319687;2;2;3;44529.0;44829.0;shop;work;False;False
319687;3;3;4;61029.0;64029.0;work;home;False;True
319707;0;0;1;27810.0;30510.0;home;work;True;False
319707;1;1;2;62310.0;63510.0;work;home;False;False
319707;2;2;3;65910.0;66510.0;home;shop;False;False
319707;3;3;4;70410.0;71010.0;shop;home;False;True
319838;0;0;1;65956.0;66556.0;home;shop;True;False
319838;1;1;2;69676.0;69856.0;shop;home;False;True
319852;0;0;1;35272.0;36172.0;home;other;True;False
319852;1;1;2;41572.0;42472.0;other;home;False;False
319852;2;2;3;59272.0;60172.0;home;work;False;False
319852;3;3;4;71272.0;72172.0;work;home;False;True
319924;0;0;1;26376.0;27576.0;home;work;True;False
319924;1;1;2;62376.0;63876.0;work;home;False;True
319954;0;0;1;42997.0;43177.0;home;other;True;False
319954;1;1;2;43597.0;44017.0;other;home;False;False
319954;2;2;3;49597.0;49777.0;home;other;False;False
319954;3;3;4;49837.0;50017.0;other;shop;False;False
319954;4;4;5;50497.0;51097.0;shop;home;False;False
319954;5;5;6;54097.0;54997.0;home;other;False;False
319954;6;6;7;56797.0;57397.0;other;home;False;False
319954;7;7;8;63097.0;63277.0;home;other;False;False
319954;8;8;9;63697.0;63997.0;other;home;False;True
319975;0;0;1;23797.0;24997.0;home;work;True;False
319975;1;1;2;58897.0;60397.0;work;home;False;True
319982;0;0;1;28724.0;30524.0;home;work;True;False
319982;1;1;2;55724.0;56924.0;work;other;False;False
319982;2;2;3;60224.0;63224.0;other;shop;False;False
319982;3;3;4;64124.0;64244.0;shop;home;False;True
319989;0;0;1;25888.0;26068.0;home;work;True;False
319989;1;1;2;60088.0;60268.0;work;home;False;True
319990;0;0;1;31039.0;31639.0;home;shop;True;False
319990;1;1;2;34939.0;35539.0;shop;home;False;False
319990;2;2;3;46939.0;48679.0;home;leisure;False;False
319990;3;3;4;58039.0;59839.0;leisure;home;False;False
319990;4;4;5;63739.0;64039.0;home;leisure;False;False
319990;5;5;6;67939.0;68239.0;leisure;home;False;True
320002;0;0;1;26825.0;27005.0;home;shop;True;False
320002;1;1;2;27185.0;27305.0;shop;work;False;False
320002;2;2;3;31325.0;33125.0;work;shop;False;False
320002;3;3;4;36725.0;38525.0;shop;work;False;False
320002;4;4;5;60125.0;60245.0;work;home;False;True
320003;0;0;1;28342.0;29242.0;home;work;True;False
320003;1;1;2;43642.0;44542.0;work;home;False;True
320020;0;0;1;31780.0;34480.0;home;work;True;False
320020;1;1;2;66880.0;69580.0;work;home;False;False
320020;2;2;3;73180.0;73480.0;home;leisure;False;False
320020;3;3;4;80380.0;81280.0;leisure;leisure;False;False
320020;4;4;5;83380.0;84280.0;leisure;home;False;True
320034;0;0;1;50532.0;51132.0;home;other;True;False
320034;1;1;2;52032.0;52632.0;other;home;False;True
320081;0;0;1;37581.0;38781.0;home;shop;True;False
320081;1;1;2;44181.0;45681.0;shop;home;False;False
320081;2;2;3;51381.0;51681.0;home;other;False;False
320081;3;3;4;54081.0;54381.0;other;home;False;True
320161;0;0;1;36269.0;37169.0;home;shop;True;False
320161;1;1;2;40769.0;41669.0;shop;home;False;False
320161;2;2;3;50069.0;51269.0;home;shop;False;False
320161;3;3;4;53369.0;54869.0;shop;home;False;True
320182;0;0;1;27286.0;28186.0;home;leisure;True;False
320182;1;1;2;28786.0;29986.0;leisure;work;False;False
320182;2;2;3;64186.0;65686.0;work;shop;False;False
320182;3;3;4;67486.0;68386.0;shop;home;False;True
320217;0;0;1;29524.0;34024.0;home;work;True;False
320217;1;1;2;73624.0;76324.0;work;other;False;False
320217;2;2;3;87124.0;88624.0;other;home;False;True
320228;0;0;1;42894.0;43794.0;home;shop;True;False
320228;1;1;2;47994.0;48894.0;shop;home;False;True
320238;0;0;1;58573.0;59173.0;home;other;True;False
320238;1;1;2;62173.0;62773.0;other;home;False;False
320238;2;2;3;63973.0;64873.0;home;shop;False;False
320238;3;3;4;69373.0;70273.0;shop;home;False;True
320250;0;0;1;32597.0;32897.0;home;leisure;True;False
320250;1;1;2;35897.0;36197.0;leisure;home;False;False
320250;2;2;3;47897.0;49697.0;home;work;False;False
320250;3;3;4;79397.0;82097.0;work;home;False;True
320293;0;0;1;25468.0;26368.0;home;leisure;True;False
320293;1;1;2;26968.0;28168.0;leisure;work;False;False
320293;2;2;3;62368.0;63868.0;work;shop;False;False
320293;3;3;4;65668.0;66568.0;shop;home;False;True
320306;0;0;1;57525.0;58125.0;home;shop;True;False
320306;1;1;2;58725.0;59325.0;shop;home;False;False
320306;2;2;3;65625.0;66825.0;home;work;False;True
320317;0;0;1;30511.0;32311.0;home;shop;True;False
320317;1;1;2;41311.0;43411.0;shop;home;False;True
320370;0;0;1;29064.0;29364.0;home;other;True;False
320370;1;1;2;29664.0;29964.0;other;work;False;False
320370;2;2;3;44364.0;44664.0;work;leisure;False;False
320370;3;3;4;47964.0;48264.0;leisure;work;False;False
320370;4;4;5;64164.0;64464.0;work;home;False;True
320422;0;0;1;35686.0;36586.0;home;other;True;False
320422;1;1;2;37486.0;38986.0;other;home;False;False
320422;2;2;3;57586.0;58786.0;home;leisure;False;False
320422;3;3;4;60586.0;62386.0;leisure;home;False;True
320428;0;0;1;53181.0;54321.0;home;shop;True;False
320428;1;1;2;59481.0;60921.0;shop;home;False;True
320458;0;0;1;55723.0;56623.0;home;shop;True;False
320458;1;1;2;61123.0;61723.0;shop;home;False;True
320486;0;0;1;29461.0;30661.0;home;work;True;False
320486;1;1;2;42661.0;43261.0;work;leisure;False;False
320486;2;2;3;48961.0;49861.0;leisure;work;False;False
320486;3;3;4;62461.0;63061.0;work;home;False;True
320511;0;0;1;35287.0;35587.0;home;work;True;False
320511;1;1;2;53287.0;53887.0;work;leisure;False;False
320511;2;2;3;67687.0;69187.0;leisure;home;False;True
320550;0;0;1;64344.0;64944.0;home;shop;True;False
320550;1;1;2;68064.0;68244.0;shop;home;False;True
320619;0;0;1;19028.0;20828.0;home;work;True;False
320619;1;1;2;31628.0;34328.0;work;home;False;False
320619;2;2;3;64028.0;64628.0;home;leisure;False;False
320619;3;3;4;79628.0;80228.0;leisure;home;False;True
320637;0;0;1;21874.0;22174.0;home;work;True;False
320637;1;1;2;43474.0;43774.0;work;home;False;False
320637;2;2;3;54274.0;54574.0;home;work;False;False
320637;3;3;4;65074.0;65374.0;work;home;False;True
320658;0;0;1;23043.0;25443.0;home;work;True;False
320658;1;1;2;64443.0;66243.0;work;home;False;False
320658;2;2;3;67143.0;67743.0;home;shop;False;False
320658;3;3;4;71643.0;72243.0;shop;home;False;True
320683;0;0;1;45214.0;47014.0;home;shop;True;False
320683;1;1;2;50314.0;51814.0;shop;home;False;False
320683;2;2;3;58714.0;59314.0;home;leisure;False;False
320683;3;3;4;62014.0;62614.0;leisure;shop;False;False
320683;4;4;5;63814.0;65314.0;shop;home;False;True
320719;0;0;1;48923.0;50123.0;home;shop;True;False
320719;1;1;2;54923.0;56123.0;shop;home;False;True
320727;0;0;1;30146.0;30746.0;home;work;True;False
320727;1;1;2;43946.0;44546.0;work;home;False;False
320727;2;2;3;48146.0;48746.0;home;work;False;False
320727;3;3;4;65546.0;66146.0;work;home;False;True
320767;0;0;1;34225.0;34825.0;home;work;True;False
320767;1;1;2;61225.0;62425.0;work;shop;False;False
320767;2;2;3;66625.0;68425.0;shop;home;False;True
320794;0;0;1;27160.0;28120.0;home;work;True;False
320794;1;1;2;28360.0;29560.0;work;work;False;False
320794;2;2;3;59860.0;60460.0;work;work;False;False
320794;3;3;4;60760.0;61360.0;work;work;False;False
320794;4;4;5;63460.0;64060.0;work;home;False;True
320834;0;0;1;27285.0;28725.0;home;work;True;False
320834;1;1;2;30525.0;37725.0;work;work;False;False
320834;2;2;3;38625.0;44325.0;work;work;False;False
320834;3;3;4;44625.0;44925.0;work;leisure;False;False
320834;4;4;5;48225.0;48525.0;leisure;work;False;False
320834;5;5;6;61125.0;62925.0;work;home;False;False
320834;6;6;7;65925.0;66225.0;home;other;False;False
320834;7;7;8;68025.0;68325.0;other;home;False;True
320840;0;0;1;27529.0;28129.0;home;leisure;True;False
320840;1;1;2;76129.0;77029.0;leisure;home;False;True
320894;0;0;1;47698.0;47998.0;home;other;True;False
320894;1;1;2;51298.0;51598.0;other;home;False;False
320894;2;2;3;52198.0;53098.0;home;shop;False;False
320894;3;3;4;59398.0;60298.0;shop;home;False;True
320896;0;0;1;47977.0;48277.0;home;shop;True;False
320896;1;1;2;50677.0;50977.0;shop;home;False;True
320909;0;0;1;36972.0;38172.0;home;shop;True;False
320909;1;1;2;43572.0;45072.0;shop;home;False;False
320909;2;2;3;50772.0;51072.0;home;other;False;False
320909;3;3;4;53472.0;53772.0;other;home;False;True
320911;0;0;1;28559.0;28859.0;work;work;True;False
320911;1;1;2;60359.0;66959.0;work;home;False;True
320933;0;0;1;60230.0;61130.0;home;shop;True;False
320933;1;1;2;61910.0;62810.0;shop;home;False;True
320936;0;0;1;27523.0;27823.0;home;work;True;False
320936;1;1;2;42823.0;43423.0;work;home;False;False
320936;2;2;3;47623.0;47923.0;home;work;False;False
320936;3;3;4;62623.0;62923.0;work;home;False;False
320936;4;4;5;66223.0;66523.0;home;leisure;False;False
320936;5;5;6;68323.0;68623.0;leisure;home;False;False
320936;6;6;7;70723.0;71623.0;home;leisure;False;False
320936;7;7;8;80623.0;81523.0;leisure;home;False;True
320945;0;0;1;34078.0;37678.0;home;leisure;True;False
320945;1;1;2;39478.0;40078.0;leisure;shop;False;False
320945;2;2;3;42178.0;43078.0;shop;leisure;False;False
